,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
CD160,-0.009093971412434338,0.0017818825319751968,-0.0069691531732685025,-0.0057839463571640395,0.0,-0.006238791418104697,-0.0008458453800021179,0.0,0.0,-0.001274966477229529,0.0,-0.0015526191907545284,-0.01690357200728671,-0.019122468632359692,-0.011634859291462955,-0.005244226948651091,0.000761584381369999,-0.005409124478815228,-0.0031543620306207667,-0.0022920727486408082,0.0,0.0,-0.006153644579342324,-0.0009863929037579877,0.0
CD4,-0.021329887508599134,0.004093917140264688,-0.0072061897648091,-0.005853375758281518,-0.001664531971638808,-0.006118265909505989,-0.000539713069131257,0.0,0.0,-0.008392910332139066,-0.006815024392761635,-0.005107853095823626,-0.00956866791802196,0.018094980860728888,0.005498567304625169,-0.009034799297238327,-0.005709770327961109,-0.0018891616526267203,-0.012804295459513684,-0.017816687311287036,0.0,0.0,-0.007373496889535244,-0.0005793847632946519,0.0
CD93,-0.002732101641580685,-0.01251114851357933,-0.005355000802266656,-0.005165728434980598,-0.0018786798117229365,-0.006194612168587618,-0.0011664696054523253,0.0,0.0,0.001523876708180244,-0.001729918110018984,0.01121270830823468,-0.012136081531740698,-0.019499263690192198,-0.005914640132704992,-0.005709926254024228,-0.0010375600277979027,-0.005142351965752388,-0.012577357717668478,-0.0025779080977948454,0.0,0.0,-0.0054268524523099215,-0.0013356294128854945,0.0
CDC27,0.004596489135972111,0.009282495503386334,0.09350301159326667,-0.004264693316362823,-0.022510041140093202,-0.004904522372199863,-0.0006352481374120242,0.0,0.0,-0.012257997869429653,0.005996216449179146,-0.002691829202241437,0.06741498191549623,0.035108135933041754,0.012507662169894317,-0.01759609201964702,0.0,-0.0034558215873261005,-0.037298513677919684,-0.02978525122684869,0.0,0.0,-0.006797783053858156,-0.0006134634991623034,0.0
CDCP2,-0.005831757824480161,-0.00990548767193402,-0.0063872114118892894,-0.004917289468505096,-0.0001134692006586023,-0.006697302104658638,-0.0008029299716754753,0.0,0.0,-0.0015287540175130745,-0.001034888369012204,-0.0009162676020340876,-0.016765814925401933,-0.01647763370992058,-0.007886198326194534,-0.0020273329274291194,-0.0003210149802399878,0.0,-0.01058832623661394,-0.0036563038930085695,0.0,0.0,-0.00577501869049292,-0.0008645011658402618,0.0
CDH24,0.0023318945717424513,-0.011841091209621048,-0.007134376830985667,-0.00457734678235424,0.0,-0.006198450065989196,-0.0010446236833001159,0.0,0.0,0.0,-0.0015149320437492283,-0.0027778399135449904,-0.01642982571358097,-0.018105135747416783,-0.004626129925235088,-0.005716087155471745,-0.001480786304998035,-0.002604888333011277,-0.010339688030864599,-0.002103322520015355,0.0,0.0,-0.004957027986762549,-0.0009968924413917002,0.0
CDH3,0.005803034069243904,-0.016784459977266963,-0.005676722017225709,-0.004447834083697769,-0.0030068927303776496,-0.006157010423042917,-0.0006941689646704154,0.0,0.0,0.005280405031126189,-0.0030628742116875778,0.0,-0.018356042159493564,-0.019008776469681833,0.0,-0.004832712528059557,-0.006694523958885404,0.06220241175536107,-0.01339274674720208,-0.0030303316921327637,0.0,0.0,-0.004999192144187804,-0.0013533509599073512,0.0
CDH4,0.00730749201706621,0.004072165008567576,-0.008274051748239754,-0.005957745188399477,0.0018299781282838865,-0.006081845472658802,-0.0009556701304933475,0.0,0.0,0.0,0.004139379918983499,0.016467784770175204,-0.013612058015975178,-0.043562072529783544,-0.025376676096293033,-0.0007242081066974604,0.006829929788958834,-0.0063484348634213345,0.0008964018059501363,0.004013290678905684,0.0,0.0,-0.005087935045171313,-0.0011208464648793381,0.0
CDH7,0.009023671249320266,0.002700321262567127,-0.007799323725616798,-0.004520594786341865,0.0,-0.005978694054871435,-0.0006201549026822657,0.0,0.0,-0.0009381718361061251,-0.0013833725772575472,0.013624796992333692,-0.020468807516308654,-0.029002617012856557,-0.01747333277996394,0.0,-0.0005230281928218592,0.002471909080955589,-0.006073652363954816,-0.006223362801566362,0.0,0.0,-0.004888388777242569,-0.0006151759455645667,0.0
CENPF,0.020642841236071904,0.0048543397349616385,-0.00938957973432927,-0.004483725454968059,-0.0005819526676225976,-0.006203298470318661,-0.0006306777950692579,0.0,0.0,-0.006824451577310781,0.0026424545634129897,0.0,-0.006524348714923452,0.0,-0.00955083953339915,-0.008170041835439859,0.002607958396237049,-0.004715249068642999,-0.009035178083453712,-0.012697028182581341,0.0,0.0,-0.0058283051472888606,-0.0009913725437904683,0.0
CEP164,0.0032570643589357653,-0.01839925126794028,-0.00704871866040638,-0.004894215280500869,-0.004232090210920594,-0.005890607370416107,-0.001144998183437232,0.0,0.0,-0.0033672457092451674,-0.00030147242193248255,-0.004482701057553187,-0.009843210304844703,-0.010578523544268945,0.005300014822693225,-0.00404860909891628,-0.001567254151991989,-0.005264804348688694,-0.014835308203576467,-0.004870936284674873,0.0,0.0,-0.006710968001488016,-0.001192715197376834,0.0
CEP192,0.030600187354582736,0.005823534374733989,-0.008731165784723901,-0.005344894067325797,0.0015142327282431436,-0.006374465483428262,-0.0007492287549864824,0.0,0.0,-0.002849326103282852,0.0037058686490825977,0.005004834236651427,-0.006954352513172484,0.0044012555477332925,-0.005527803315889331,-0.021635545915430543,-0.0015726230285426348,-0.008126201849000814,-0.01325186590220849,-0.01902242172273521,0.0,0.0,-0.004901798514883558,-0.000886674813871717,0.0
CFP,-0.005960877364526892,0.002922099367377705,0.1031848016191666,-0.004830795807880478,-0.0031575737817601036,-0.005308369181781846,-0.000915033056672477,0.0,0.0,-0.0034694267513381218,0.0011227422563171207,-0.0020434082326123704,-0.01192057350567766,-0.013502256469960006,-0.004042093902161035,0.003995528143875991,-0.002943087784190412,-0.009618940112695179,-0.008096675846537674,-0.007847956510551368,0.0,0.0,-0.005126022097087455,-0.0011300596692830067,0.0
CGNL1,0.004885069434824349,0.0039935178614914565,-0.006711316933077763,-0.004643186046547155,0.0012766536578445791,-0.005921375789961867,-0.0006403545723721433,0.0,0.0,0.001543539208007724,0.0012626863653049858,0.0,-0.017651347208325636,-0.02682823635506966,-0.003597091969077264,-0.004191572943639218,-0.0048148815423795415,0.06564151462475265,-0.010462992191245517,-0.016139107224210032,0.0,0.0,-0.0046482569721444725,-0.0010412400921541581,0.0
CHD1,0.010449685669710215,-0.02556642096090711,-0.006730828987122671,-0.005249233585026344,-0.013434165002282214,-0.005919981477989139,-0.0011575133279434074,0.0,0.0,0.0075045073170160286,-0.001108813529903635,-0.003992079926928148,-0.0070173658450345296,0.001504483431780855,0.00229635021116302,-0.010531204682371044,-0.0014386993020777741,-0.007334104336780825,-0.01751784574088462,-0.0012396505019791892,0.0,0.0,-0.0053028198702674,-0.0011879925258650448,0.0
CHIT1,-0.004703549013072319,-0.01897518813314232,-0.007932370357425323,-0.004630623484484765,0.0011481606994664453,-0.005783427909079101,-0.0009843292309047527,0.0,0.0,-0.0024245666047094314,-0.0013037579204970527,-0.0021257246019652787,-0.01745701644891079,-0.017943221653935047,-0.0072633170793079405,0.05379412480717531,-0.001330921918637009,-0.0010412587483958052,-0.01041306575837326,-0.004612524580249279,0.0,0.0,-0.004643951085820913,-0.0010138306180910092,0.0
CHMP7,-0.009158377969354588,0.0017014407321327037,-0.006455224305667428,-0.005428282747218405,-0.0005558833755597292,-0.0065583414396505335,-0.0012534900201073718,0.0,0.0,-0.002849799650081815,-0.0023374899338002263,-0.00169497282675749,-0.01744393808092083,-0.018769012644887444,0.005881940356881905,-0.006178197950685933,-0.0012841018777106604,-0.005026304331482195,-0.006607659396385038,-0.006459385307018908,0.0,0.0,-0.006654117911965199,-0.0006043990553585427,0.0
CHRM1,-0.008513882912912548,0.002139646942982451,-0.007776202990422056,-0.00449569037240018,-0.00028109079873531867,-0.0062417893922579095,-0.0005644467347931392,0.0,0.0,0.001208548501258823,-0.00032864892350308907,0.008945493421338251,-0.011667660410134992,-0.01850787470215565,-0.0026491555826788672,0.0012783807153621818,-0.000900989298089629,-0.00552003322462662,-0.007393728286279537,-0.007962727495480534,0.0,0.0,-0.0056212616143326705,-0.0014539131491652924,0.0
CHST2,-0.007067088607956094,0.003417787232880941,-0.00962690901753007,-0.005089316554476711,-0.001814864254458851,-0.005933403773382336,-0.001450337575231709,0.0,0.0,-0.0008844204172122269,-0.0006947227237831151,-0.0004664217740951923,-0.030819610235524084,-0.032388964947334134,-0.015856752054875252,-0.007002482480987386,0.0033167086004631287,-0.0029881183241431096,0.017096986099749134,0.023273609017706615,0.0,0.0,-0.00476760893277961,-0.0013230003459610146,0.0
CLEC3B,-0.026789969043999638,0.004732323675020739,-0.006994781191632018,-0.004839373649395498,0.0009763126614009427,-0.005946813036413554,-0.0008635918296608282,0.0,0.0,-0.006660936104039034,-0.002690496426276002,-0.004600332789882602,-0.006219572680279064,-0.011073232511675569,-0.0034112437759321722,-0.011627073330481397,-0.00499757138437941,0.06409170774021705,-0.007915683120913349,-0.001446759859274522,0.0,0.0,-0.005648383827065354,-0.0010482224890316916,0.0
CLPSL2,-0.009757778329213849,0.0017801895094386594,-0.006987689331935037,-0.005446740916420037,0.0,-0.0063325111352795505,-0.001292969381229173,0.0,0.0,-0.0014132029996061545,0.0020321922977934136,-0.003957462396493578,-0.017856721985777164,-0.019675223185854983,-0.006036198573195706,-0.005805325425098453,-0.0004990740609322215,-0.00562331163920945,-0.004637837267504701,-0.0037107825718579734,0.0,0.0,-0.006064430383087446,-0.0012126247220390907,0.0
CNGA2,-0.004534038182403562,0.0015415794680121754,-0.007436022408724274,-0.005944412221863619,-0.0010033959987850241,-0.006491700506275802,-0.0005443823386694809,0.0,0.0,0.0030529254291270305,-0.0003904653397940397,0.0008357202046929829,-0.019675488277617635,-0.020819108300017833,-0.013211174225610897,0.0022581202112174695,-0.0013024016764439823,-0.006099308536494416,-0.009655063030527405,-0.006846427125672225,0.0,0.0,-0.005321318957910853,-0.0009111406837411101,0.0
CNOT6L,-0.007336721967403509,-0.015550703067850117,-0.006141670880881904,-0.0056849141699619014,-0.0037668762498656444,-0.006315229834574127,-0.0015693235267829238,0.0,0.0,0.0029856993435688588,-0.0021620003940343094,-0.003123081392493496,-0.014164355564039399,-0.007034864717912065,0.003943552993089997,-0.002696965602680377,-0.0008433707405728214,-0.0062702578652403355,-0.015827378379306617,-0.003442883411752723,0.0,0.0,-0.006211259923515053,-0.0012848971452940477,0.0
CNTN1,0.005259010243605365,-0.024523541861442223,-0.008581479105013726,-0.005812179490175125,-0.004866964063323723,-0.005895792799930301,-0.0009371043017358297,0.0,0.0,0.0014557470676825925,-0.0015275916113408165,0.006395568402672316,-0.0011498170973736205,-0.0015223651788341987,-0.02441763683709594,0.05317829306019615,-0.0004770228762132362,-0.008218100701040117,-0.01940831099029889,-0.005087966118920692,0.0,0.0,-0.004939129687375331,-0.0014211185515451558,0.0
CNTN2,0.0010372292757051052,0.0022810156027663897,-0.008487436384584837,-0.005271969695604896,-0.0004771570460347322,-0.006113480225505792,-0.0004345050385121049,0.0,0.0,-0.001539926175622576,0.0011207409743848352,-0.003980864750280175,-0.007585454566811225,-0.02325902433023878,-0.011379956818309445,-0.002715616231026695,-0.0006853437169000061,-0.006560777730523888,-0.005110801030142484,-0.006916683540403076,0.0,0.0,-0.00587146450005889,-0.0010222170459897179,0.0
CNTNAP5,0.001628501131343561,0.0023100670667077286,-0.007940330160013612,-0.005507808989577315,0.0005868349453105283,-0.00553657775858386,-0.0008877643481595733,0.0,0.0,0.0,-0.0011729056143764882,0.003467877953937151,-0.023493216538469926,-0.03221019957499106,-0.021489098497054084,0.051620904038369456,0.0019003289873362906,-0.005648527254598027,-0.005865413884992034,-0.007228702116740503,0.0,0.0,-0.0052639122431693205,-0.00129136916359094,0.0
COG2,0.00774118708794249,0.009142202819023657,-0.007470525327180556,-0.004816409145446329,0.00396757520061735,-0.00444050117135214,-0.0009645265245502091,0.0,0.0,0.004325526560928029,0.01234429198660355,0.004923741191558979,0.003364688023733166,0.007899772147557188,0.022709713694711725,0.0068139285860091825,0.0,0.019732950604288015,0.0,-0.014183336078721877,0.0,0.0,-0.004540163105605677,0.0,0.0
COL14A1,0.02179573815703846,0.008596275285034247,-0.005779131278986896,-0.004667748223275481,0.010350318540437317,-0.005382371665493248,-0.0005224412693088064,0.0,0.0,-0.005186592149794382,0.009757818736801448,0.0033560736249893183,-0.0007922623499445405,-0.0010726239473489718,-0.012970203870674747,-0.003776545956582264,0.0034946156573142442,0.047294094265060656,0.044730917127585035,0.051907207364402186,0.0,0.0,-0.0012369214110429516,-0.0004889572289512589,0.0
COL25A1,-0.002711987918268958,0.0024533500067043905,-0.009637792029426346,-0.0061949725890483205,-0.001055684984021147,-0.006665511300361405,-0.0006321197760274407,0.0,0.0,0.0030332083085451,0.0009414567418979808,0.0032239347881081355,-0.030815238686367062,-0.029272341419548424,-0.01652200362739336,-0.0067222302933459925,-0.0009159972828020925,-0.004532505969691167,0.015352440668593467,0.0011566277033491362,0.0,0.0,-0.005072910431964117,-0.000764367263577731,0.0
COL4A1,0.007851173557110059,-0.007995682508103695,-0.00805303299426145,-0.0063463637919774175,0.002545162930192992,-0.0064205231985320415,-0.0007366990406187501,0.0,0.0,-0.002521848384425634,-0.0011678441854658522,-0.0014783472985151931,-0.005675704122452663,-0.00808632178105822,0.00701030688574298,-0.004494151351193729,0.004989325738435399,-0.007159018457786524,-0.007446330721762116,-0.009556104227462045,0.0,0.0,-0.0037464859635377434,-0.0011518707246880033,0.0
COL5A1,0.019465347793218082,-0.011687607031951826,-0.008194660019465321,-0.0057213809675468325,0.0010771112295586537,-0.00625565414235065,-0.0009921402025761042,0.0,0.0,0.004526932320289799,0.0008237181619507976,-0.0028758087945618266,-0.007962975668037319,-0.024202695522225207,0.00988182873563016,-0.005648966269081778,0.002602146975761088,-0.006402273284971685,-0.012542571009511325,-0.012348295706176862,0.0,0.0,-0.003738234227650232,-0.001348943915423173,0.0
COL9A1,0.011879070611433784,0.006025308899901773,-0.008021437306189094,-0.004826770122002575,-0.0023389101855211696,-0.0055099055661287895,-0.0008702863472232259,0.0,0.0,0.006211713869835047,0.0034898867341800386,0.0012952062820989563,-0.026963132578727626,-0.0439823768335275,-0.03217579669110325,0.05398266107851637,-0.001844880773221651,-0.005257144200995991,0.018806535533042817,0.03786195862013264,0.0,0.0,-0.004130531544958845,-0.0013667672151394701,0.0
COL9A2,0.0,0.003109830694330673,-0.007697693963823245,-0.004563585387436694,0.0005844765382538122,-0.006396431482103453,-0.0011293115445030187,0.0,0.0,-0.0015065981570042512,0.006457973543454914,-0.002888828335125255,-0.01888499305555335,-0.022339350080051487,-0.004650138269804786,0.05025015712530694,0.0017310041766905675,-0.005513206981201988,-0.006040718783355865,-0.007274373964855547,0.0,0.0,-0.005386031643176539,-0.0013120638799248852,0.0
COX16,-0.011014833877615801,0.0037111864292346873,0.08912654623635492,-0.004622958089544956,-0.003471657066776257,-0.005279499831750357,-0.0011459615600747865,0.0,0.0,-0.0063287241752552695,-0.0014285302835275425,-0.0022435015690256575,-0.015821694894536796,-0.01570501723713415,0.007596126570058899,0.0027698737807876233,-0.003679892798638137,-0.008365344527769072,-0.010825267312495113,-0.01128269129237256,0.0,0.0,-0.005629158027501609,-0.0012374553508729645,0.0
CPNE6,-0.008860068116141161,0.0032486901788098613,-0.008203665942638091,-0.005127703156965889,-0.0006569250675671715,-0.006287338662010623,-0.0010822861234039312,0.0,0.0,0.0016282779682509942,0.002710604848051343,-0.0024537423785297233,-0.00472698281057991,-0.013516829972389042,-0.015729576673485145,0.01790315722471867,-0.0002216625223334448,-0.01128027667757573,-0.008767687866116744,-0.01048505594450641,0.0,0.0,-0.005465566933233829,-0.0013133400603327072,0.0
CRISPLD2,-0.006019407490459434,0.001486473504566467,-0.006534932580349522,-0.00466298833091211,-0.0018606776997968574,-0.006245073537580602,-0.0008641795120327977,0.0,0.0,-0.001758176540573142,-0.0012780549533700017,-0.0012924073689288048,-0.018590069945892653,-0.016217305080219437,-0.005111775663153018,-0.004305974320987227,-0.0008487707179190666,-0.0050604270790364225,-0.007136278491541581,-0.009259698558848978,0.0,0.0,-0.005817744793190444,-0.0011200333372768795,0.0
CSF3,-0.008222754516503766,-0.012170732250712853,-0.005961340630219577,-0.004527407418398547,0.0,-0.00574528932813421,-0.0011113073847749504,0.0,0.0,0.0025231110711646278,-0.0022193715905052223,-0.001089073345600303,-0.015852590290094858,-0.016285086672964133,-0.009432464756149943,0.001740440273231298,-0.001524141883016048,0.017267947748789484,-0.011382088929821302,-0.004973916935137615,0.0,0.0,-0.005087111474258679,-0.0017776575177292503,0.0
CSMD1,0.00788414647137594,-0.011977030955650426,-0.007721876673356026,-0.005561037630481422,-0.0016953910233902941,-0.006035418411670032,-0.0015878643914748816,0.0,0.0,0.002460700729586922,0.003265417701105895,0.006043821003650158,-0.018161332909607752,-0.02180620529056781,-0.015919799203881566,-0.004921821315618375,-0.0011359422109953575,-0.0027948013575822724,-0.009973173003440097,-0.0022004640419448496,0.0,0.0,-0.004832259692784377,-0.0010652655288711232,0.0
CTTNBP2,0.011423674602335392,0.004706939718201219,-0.00924459432922356,-0.00545558068016915,0.0029200371174976023,-0.005930090566329097,-0.0010833525430223364,0.0,0.0,0.003616228314743463,-0.0005548892863806495,-0.0008405703538270758,-0.019633539582933145,0.0018943390256037397,-0.031079287062207653,0.0006238736681041194,-0.0014398093061275905,-0.006111631407462459,-0.00552405887479164,-0.008504011000064454,0.0,0.0,-0.005430362131243392,-0.0006603416297296522,0.0
CTTNBP2NL,-0.002739616294981544,-0.017390940865766008,-0.007495551415273808,-0.004840588332370542,0.0,-0.006078960487591271,-0.0007402426520914471,0.0,0.0,-0.004014252084243122,-0.0007754624908102546,-0.0021594219713507515,-0.0067852488451313545,0.0041978163035503065,-0.0033875570127609297,-0.007326345927742764,0.0026415917169250215,-0.0022996407551457085,-0.014924120192471666,-0.004679780768895039,0.0,0.0,-0.006079073291002435,-0.0009534404636825228,0.0
CUEDC1,-0.011949864758438863,0.0023156568688842156,-0.007293661145622159,-0.005246603726164886,-0.0006348165803901221,-0.006047239796215317,-0.0014158034168942173,0.0,0.0,-0.0020703942890922117,-0.004571821451469726,0.0,-0.008564924855029982,-0.009358039197815703,0.003483860420369486,-0.006895579056087289,0.0,-0.009033751196276696,-0.014021096341493676,-0.013476333200810441,0.0,0.0,-0.006334060911172126,-0.0013830298637827754,0.0
CUX2,0.0028180658795460573,0.001426682614439928,-0.007803818201354559,-0.005103410238148179,-0.0002690297661173662,-0.006177010944140991,-0.00031791265741989636,0.0,0.0,-0.002768047873019472,-0.0017952309625061183,-0.002035047208270309,-0.018995955011967457,-0.02034114779693577,-0.010138165387042292,-0.003744123565598733,0.0,-0.0053828097643869935,-0.00683740493536155,-0.009225563184295571,0.0,0.0,-0.005133602715830576,-0.0006739707790926475,0.0
CYB561,-0.007847486115045795,-0.010290492780696766,-0.006697840341367901,-0.004736618370945921,0.0006575433496179093,-0.0064078289387813694,-0.0006676593529206069,0.0,0.0,-0.00017395241816573967,-0.0015756564199506176,0.00397004355126809,-0.016610207502697028,-0.017016028458381773,0.0022347544485672634,-0.00497765708618067,0.0,-0.0058692484218019194,-0.012880603808672921,-0.00407120103889963,0.0,0.0,-0.005870605664687223,-0.0012858047468074785,0.0
CYP17A1,-0.007246103572875846,0.001929871664436861,-0.006800933119816534,-0.005229847493147297,-0.0005099636705631176,-0.006523503358286036,-0.0011851411015374458,0.0,0.0,0.0,-0.002638803033362197,-0.0011956880342483683,-0.00766256796635752,-0.017099035061118498,-0.010658705560325003,-0.005389447344175563,-0.00023999253512487027,-0.006270985377009403,-0.006926841008688359,-0.007141052424669683,0.0,0.0,-0.005565408867434882,-0.0013814498712939743,0.0
CYP27B1,-0.0063016039053296335,0.001412321388299182,-0.007358780139687387,-0.005035917974847639,-0.0005124901838742179,-0.006529454875587841,-0.0005944504992300773,0.0,0.0,0.0,-0.0007732672079914672,-0.0022999581285658745,-0.017134019821331996,-0.017633687849020363,-0.009031255551349213,-0.00508441709468266,-0.0012016412721313641,-0.005241222183481416,-0.007319084239993105,-0.0050827581687521856,0.0,0.0,-0.005555745306353083,-0.0012200694835921705,0.0
CYP2A13,-0.007073956890872497,0.001109301672381026,-0.006933861291427132,-0.004976210050438145,-0.0005757616715038856,-0.006645608885542099,-0.000792396351455147,0.0,0.0,-0.0007511635742435581,-0.0005640069294764582,-0.0012132839552330098,-0.017958168660096807,-0.016107056498135538,-0.010268876374709093,0.0019568837055172436,0.0,-0.005374740069410954,-0.010107778033066093,-0.009168168649415734,0.0,0.0,-0.00578315871338328,-0.0012694912769913441,0.0
CYTH3,-0.013455383006439378,0.005195703059300942,-0.003994322693461068,0.20484556348540947,-0.0005485669314691313,-0.005164922538240073,-0.0003760552696729265,0.0,0.0,-0.0023183965892036636,-0.0004680078054269468,-0.001012776233377078,-0.007157933804984765,-0.018891486408586594,0.013717695957140112,-0.005714288054681618,-0.0006688797963424198,-0.002753265033288415,-0.00713312170370603,-0.004176562804538347,0.0,0.0,-0.006244907252542481,-0.0009394938352968174,0.0
DAK,-0.020495634030534785,0.006392022701190944,-0.0057218859155482565,-0.004712307402798558,0.001106865195834643,-0.006388578260258756,-0.0008429935394217531,0.0,0.0,-0.001317748977070661,-0.015151027852493414,0.001363724744967554,0.0023838369510395772,0.010098750069589968,0.008916972557124595,-0.011211863030717514,0.007165627113521375,0.03604087888222915,-0.007206428104919831,-0.017436451305917963,0.0,0.0,-0.005495347189428228,-0.0014144865324620184,0.0
DAPK1,0.013715834138183728,0.009638348169412335,-0.0054336446796218645,-0.006556872711379968,0.0093849510170547,-0.006074925600223685,-0.0006670754906482473,0.0,0.0,0.018766031334331457,0.0007226141249824791,0.003324903836670505,-0.007028125459289612,0.04461024818763537,0.03351417578560601,-0.0031288751768044007,0.0,0.03275865043360564,-0.017711718426189533,-0.026241851282786735,0.0,0.0,-0.009469661075717721,-0.0009062239080372125,0.0
DEAF1,-0.013696139252723291,0.0029124210498619792,-0.00667299748633959,-0.004825366539826362,-0.0015620622929350958,-0.006479070726467712,-0.0008858026818657008,0.0,0.0,-0.002991950311077303,-0.007763275997933802,-0.006110203483082811,-0.009120921653944347,-0.0014945575327743425,0.013153179242095208,-0.005772246533077041,-0.002340799833258602,-0.007604266742830542,-0.0141309185891825,-0.017605921654244586,0.0,0.0,-0.0058718611240127505,-0.0012537879729309226,0.0
DEPDC5,0.006870542405989975,0.0020078693710249406,-0.007355632314397339,-0.005903777664010793,0.0,-0.0059892805117028325,-0.0007656919974541911,0.0,0.0,-0.005057063325748125,-0.0022861088501300135,-0.002254333063586916,-0.025789036744357206,-0.02669767815930249,0.004746832875725453,0.005106376045809479,-0.0007205240212784202,-0.005233927916909461,-0.013520622387710363,-0.010052826330459202,0.0,0.0,-0.005910572505097161,-0.0013110950229554413,0.0
DGKQ,0.001402491932452966,0.0027479472323367624,-0.008072887168857245,-0.0058373432166656525,0.0,-0.00676797395161361,-0.001065908819711454,0.0,0.0,-0.003920857610389374,-0.004418157133890535,-0.0019050951688969267,-0.015424956201301427,-0.026257611923750167,0.006009562295619285,-0.0073347017772124636,0.0012169087040905888,-0.008037789472950764,-0.012927672167303648,0.0,0.0,0.0,-0.0036917575831615507,-0.0010688433234401495,0.0
DHPS,-0.013679226383259094,-0.020247457372554206,-0.008232893728804466,-0.0059737298645061165,0.0,-0.006377462906731912,-0.0009219765559634746,0.0,0.0,-0.006504701253746338,-0.0013025163600812809,0.0,-0.010261143384664703,0.009249835875659147,0.007932829567960778,-0.005100246160312717,0.0,-0.006054973598474511,-0.0188386733460024,-0.007610881407332647,0.0,0.0,-0.00699929793715752,-0.0015749876815310399,0.0
DIDO1,0.04855199658951015,0.009971256310772031,-0.009106356009647083,-0.0059774941232516995,-0.002851924252906401,-0.004178438332040476,0.0,0.0,0.0,-0.016670634322316667,-0.013445754813829777,0.008471811410396834,-0.013173856059624577,0.02197354802675943,0.01933831697333103,0.02037137457438002,-0.005044525090001214,-0.01293416727193504,-0.01408706816466539,-0.023648332171862484,0.0,0.0,-0.0064720100714605365,-0.0012042933181582649,0.0
DLGAP3,0.004412243293486901,0.002920975560058138,-0.008993968317300574,-0.00559890717001732,0.0008249315313268706,-0.006301532665535146,-0.0006466164292278798,0.0,0.0,-0.0012341993889318503,0.0,-0.0006226875727193999,-0.010847174342720938,-0.02633695479556774,-0.010457254038849489,0.006882478720428312,0.0011769578260493983,-0.006546489598572023,-0.004623969945025971,-0.010604068801259872,0.0,0.0,-0.005669699006546014,-0.0011839483089588626,0.0
DLGAP5,0.008418143129004881,0.0039016569120771403,-0.008199385389078512,-0.0052619835791875395,-0.0009735811889515604,-0.006038102825884068,-0.001321346879880527,0.0,0.0,0.0009506403353473905,0.0033199112762936417,-0.008491088468810238,-0.013744058030549258,-0.03293969495163291,-0.013097281822942324,0.005024314381919335,0.0,-0.006838469002163257,0.003671778665185378,0.0020618104664855974,0.0,0.0,-0.005490626842521745,-0.0012596624917377286,0.0
DLL1,0.002775843483628429,0.0057780223071462675,0.12228071577458544,-0.0035057988461430836,-0.00372741601654325,-0.004557788133884463,-0.000469751783755995,0.0,0.0,-0.00037125245355735387,0.0022937056172744504,0.011228032036837442,-0.029673597500042035,-0.0288731346493523,-0.012505952140592736,-0.0006044645449327472,0.00915987870558068,0.002658351749395972,0.024428679633868397,0.03064369425101024,0.0,0.0,-0.005130379011573219,-0.0005153671669288068,0.0
DLX2,-0.011467662957591378,0.0023249165622347065,-0.0076342247253378785,-0.004919744559134548,-0.0021975265116349384,-0.0061669772311574445,-0.0006841919124390278,0.0,0.0,-0.0032631445868022933,-0.0010793219581139643,-0.004021629326969634,-0.008946989712486897,-0.007787770726403171,-0.010662664460874226,-0.00753931606704882,0.0,-0.004571356166605176,-0.008164174352076906,-0.006402240050684377,0.0,0.0,-0.006000549504895189,-0.0009319818685289555,0.0
DMBX1,-0.005894856618662275,-0.008380371663376195,-0.006413882593139913,-0.005032249209461751,0.00146756733678928,-0.006337110675498865,-0.0009638645326113049,0.0,0.0,-0.0014337959649001943,-0.0012801535371487083,-0.0010624533101459936,-0.015167048967102808,-0.014165958454899933,-0.008563095525296948,-0.0043737741400892444,0.0,-0.004993296057261492,-0.009793932771472807,-0.00369731573669059,0.0,0.0,-0.0054337582643217835,-0.0009781518122109617,0.0
DNAH17,0.007125568618996344,-0.005580152763004876,-0.007253817483653276,-0.004840476816758799,0.0016814133777639049,-0.006218205229660916,-0.0007299281655021167,0.0,0.0,0.0,-0.0012244511309980922,-0.0020501595345082217,-0.018313458860971743,-0.021637048869050685,-0.01005015017483708,-0.0055950738567332875,-0.0006571682779696018,-0.006293227469456739,-0.00800045553283869,-0.00586615922463582,0.0,0.0,-0.0033594211555196263,-0.0012541775672107874,0.0
DNAH2,0.007525880210821456,0.0030212891850668715,-0.0071970413195767205,-0.004547552839174565,0.0,-0.005872561423487632,-0.001091702339523591,0.0,0.0,0.00121930852682379,0.0024129203928096327,0.0,-0.019800100954054947,-0.02523575740477701,-0.018725471151560192,0.06263945655556079,0.0024248134962928923,-0.006178997718618566,-0.009342336325776364,-0.008833790320379429,0.0,0.0,-0.005031662138000253,-0.000836577882329631,0.0
DNAH7,0.01044936629286037,0.0027915296589186515,-0.006939830655551562,-0.005924690838286299,0.0,-0.006174831291150196,-0.0007863869106212234,0.0,0.0,0.004069194540154829,-0.00017059894146788726,-0.0005157988539726214,-0.00915249896418936,-0.02921521628367689,-0.020384525468174423,-0.008270404580623947,-0.0010336506230139812,-0.0047578343455990674,-0.00481764270656929,-0.005965488530317281,0.0,0.0,-0.004936134212107035,-0.0012382502603057732,0.0
