,gene,transcript,protein_change,score,pvalue,qvalue,info
38343,ERCC6,ENST00000355832,.,0.47600000000000003,1.6457200273871793,0.44973767051299995,TYPE=driver
38344,SNRPD3,ENST00000215829,.,0.47600000000000003,1.6457200273871793,0.44973767051299995,TYPE=driver
38345,DNAJB11,ENST00000439351,.,0.475,1.6457200273871793,0.44973767051299995,TYPE=driver
38346,PFDN5,ENST00000551018,.,0.475,1.6457200273871793,0.44973767051299995,TYPE=driver
38347,GLRA2,ENST00000218075,.,0.475,1.6457200273871793,0.44973767051299995,TYPE=driver
38348,FLI1,ENST00000527786,.,0.475,1.6457200273871793,0.44973767051299995,TYPE=driver
38349,TRIM28,ENST00000253024,.,0.475,1.6457200273871793,0.44973767051299995,TYPE=driver
38350,GORASP1,ENST00000319283,.,0.474,1.6399055458292688,0.44973767051299995,TYPE=driver
38351,SUZ12,ENST00000322652,.,0.474,1.6399055458292688,0.44973767051299995,TYPE=driver
38352,USP5,ENST00000229268,.,0.474,1.6399055458292688,0.44973767051299995,TYPE=driver
38353,ZBTB1,ENST00000394712,.,0.474,1.6399055458292688,0.44973767051299995,TYPE=driver
38354,PPID,ENST00000307720,.,0.474,1.6399055458292688,0.44973767051299995,TYPE=driver
38355,RPS6KB2,ENST00000312629,.,0.474,1.6399055458292688,0.44973767051299995,TYPE=driver
38356,SMG7,ENST00000507469,.,0.474,1.6399055458292688,0.44973767051299995,TYPE=driver
38357,PAN2,ENST00000425394,.,0.474,1.6399055458292688,0.44973767051299995,TYPE=driver
38358,FAM120A,ENST00000277165,.,0.474,1.6399055458292688,0.44973767051299995,TYPE=driver
38359,LRP2,ENST00000263816,.,0.474,1.6399055458292688,0.44973767051299995,TYPE=driver
38360,CUL5,ENST00000393094,.,0.474,1.6399055458292688,0.44973767051299995,TYPE=driver
38361,UHRF2,ENST00000276893,.,0.474,1.6399055458292688,0.44973767051299995,TYPE=driver
38362,SCAP,ENST00000265565,.,0.474,1.6399055458292688,0.44973767051299995,TYPE=driver
38363,IQGAP1,ENST00000268182,.,0.473,1.634367926696333,0.453131524008,TYPE=driver
38364,PTK2,ENST00000340930,.,0.473,1.634367926696333,0.453131524008,TYPE=driver
38365,MYH7B,ENST00000262873,.,0.473,1.634367926696333,0.453131524008,TYPE=driver
38366,CXXC1,ENST00000412036,.,0.473,1.634367926696333,0.453131524008,TYPE=driver
38367,CAMKK2,ENST00000324774,.,0.473,1.634367926696333,0.453131524008,TYPE=driver
38368,CCNT1,ENST00000261900,.,0.473,1.6292953810927875,0.457977059436,TYPE=driver
38369,TRIO,ENST00000344204,.,0.47200000000000003,1.624672567509088,0.458018386108,TYPE=driver
38370,AP1S1,ENST00000337619,.,0.47200000000000003,1.624672567509088,0.458018386108,TYPE=driver
38371,UBE2L6,ENST00000287156,.,0.47200000000000003,1.624672567509088,0.458018386108,TYPE=driver
38372,DET1,ENST00000564406,.,0.47200000000000003,1.624672567509088,0.458018386108,TYPE=driver
38373,PHACTR4,ENST00000373836,.,0.47200000000000003,1.624672567509088,0.458018386108,TYPE=driver
38374,SEC31A,ENST00000395310,.,0.47200000000000003,1.624672567509088,0.458018386108,TYPE=driver
38375,HDAC4,ENST00000345617,.,0.47100000000000003,1.624672567509088,0.458018386108,TYPE=driver
38376,C3,ENST00000245907,.,0.47100000000000003,1.624672567509088,0.458018386108,TYPE=driver
38377,VPS52,ENST00000445902,.,0.47100000000000003,1.6202921086119833,0.458018386108,TYPE=driver
38378,PDS5A,ENST00000303538,.,0.47100000000000003,1.6202921086119833,0.458018386108,TYPE=driver
38379,ZMYM3,ENST00000353904,.,0.47100000000000003,1.6202921086119833,0.458018386108,TYPE=driver
38380,ARHGAP21,ENST00000396432,.,0.47,1.6202921086119833,0.458018386108,TYPE=driver
38381,CASP1,ENST00000533400,.,0.47,1.6202921086119833,0.458018386108,TYPE=driver
38382,ANXA13,ENST00000262219,.,0.47,1.6202921086119833,0.458018386108,TYPE=driver
38383,HOXA9,ENST00000343483,.,0.47,1.6202921086119833,0.458018386108,TYPE=driver
38384,PEX3,ENST00000367591,.,0.47,1.6202921086119833,0.458018386108,TYPE=driver
38385,RNF181,ENST00000306368,.,0.47,1.6202921086119833,0.458018386108,TYPE=driver
38386,CASQ2,ENST00000261448,.,0.47,1.6202921086119833,0.458018386108,TYPE=driver
38387,PPP2CB,ENST00000221138,.,0.47,1.6202921086119833,0.458018386108,TYPE=driver
38388,CBX3,ENST00000337620,.,0.47,1.6202921086119833,0.458018386108,TYPE=driver
38389,CAMK2B,ENST00000395749,.,0.469,1.6155719934750532,0.458805668017,TYPE=driver
38390,TFDP1,ENST00000375370,.,0.469,1.6155719934750532,0.458805668017,TYPE=driver
38391,CMTR2,ENST00000338099,.,0.469,1.6155719934750532,0.458805668017,TYPE=driver
38392,KRT6C,ENST00000252250,.,0.469,1.6155719934750532,0.458805668017,TYPE=driver
38393,SUCLA2,ENST00000378654,.,0.469,1.6155719934750532,0.458805668017,TYPE=driver
38394,CNBP,ENST00000441626,.,0.469,1.6155719934750532,0.458805668017,TYPE=driver
38395,TP53BP2,ENST00000343537,.,0.469,1.6155719934750532,0.458805668017,TYPE=driver
38396,ASCC1,ENST00000342444,.,0.469,1.6155719934750532,0.458805668017,TYPE=driver
38397,SH2B1,ENST00000322610,.,0.469,1.6155719934750532,0.458805668017,TYPE=driver
38398,IKBKE,ENST00000367120,.,0.46799999999999997,1.6105236621405998,0.459059059059,TYPE=driver
38399,NCOA6,ENST00000374796,.,0.46799999999999997,1.6105236621405998,0.459059059059,TYPE=driver
38400,MAPK6,ENST00000261845,.,0.46799999999999997,1.6105236621405998,0.459059059059,TYPE=driver
38401,ARIH2,ENST00000356401,.,0.46799999999999997,1.6105236621405998,0.459059059059,TYPE=driver
38402,HACE1,ENST00000262903,.,0.46799999999999997,1.6105236621405998,0.459059059059,TYPE=driver
38403,POLR2G,ENST00000301788,.,0.46799999999999997,1.6105236621405998,0.459059059059,TYPE=driver
38404,ULK1,ENST00000321867,.,0.46799999999999997,1.6105236621405998,0.459059059059,TYPE=driver
38405,ABCE1,ENST00000296577,.,0.46799999999999997,1.6105236621405998,0.459059059059,TYPE=driver
38406,MAPRE1,ENST00000375571,.,0.46799999999999997,1.6105236621405998,0.459059059059,TYPE=driver
38407,USP11,ENST00000218348,.,0.46799999999999997,1.6105236621405998,0.459059059059,TYPE=driver
38408,MAPK8,ENST00000374189,.,0.46799999999999997,1.6105236621405998,0.459059059059,TYPE=driver
38409,ITCH,ENST00000262650,.,0.467,1.6036650020860923,0.46358208955200003,TYPE=driver
38410,MID1,ENST00000317552,.,0.467,1.6036650020860923,0.46358208955200003,TYPE=driver
38411,BTBD1,ENST00000261721,.,0.467,1.6036650020860923,0.46358208955200003,TYPE=driver
38412,UBA1,ENST00000335972,.,0.467,1.6036650020860923,0.46358208955200003,TYPE=driver
38413,ZBTB16,ENST00000335953,.,0.467,1.6036650020860923,0.46358208955200003,TYPE=driver
38414,RGS2,ENST00000235382,.,0.467,1.6036650020860923,0.46358208955200003,TYPE=driver
38415,GLG1,ENST00000205061,.,0.467,1.599767461346821,0.465445544554,TYPE=driver
38416,CTNNA1,ENST00000302763,.,0.467,1.599767461346821,0.465445544554,TYPE=driver
38417,PKNOX1,ENST00000291547,.,0.467,1.599767461346821,0.465445544554,TYPE=driver
38418,TP63,ENST00000264731,.,0.467,1.599767461346821,0.465445544554,TYPE=driver
38419,HSPH1,ENST00000320027,.,0.467,1.599767461346821,0.465445544554,TYPE=driver
38420,RMDN1,ENST00000406452,.,0.466,1.5936214658016035,0.46561904761999995,TYPE=driver
38421,EZH2,ENST00000320356,.,0.466,1.5936214658016035,0.46561904761999995,TYPE=driver
38422,STRN4,ENST00000391910,.,0.466,1.5936214658016035,0.46561904761999995,TYPE=driver
38423,LRRC42,ENST00000371370,.,0.466,1.5936214658016035,0.46561904761999995,TYPE=driver
38424,CEP57L1,ENST00000407272,.,0.466,1.5936214658016035,0.46561904761999995,TYPE=driver
38425,GEMIN4,ENST00000319004,.,0.466,1.5936214658016035,0.46561904761999995,TYPE=driver
38426,PSMC6,ENST00000445930,.,0.465,1.5936214658016035,0.46561904761999995,TYPE=driver
38427,GTF3C6,ENST00000329970,.,0.465,1.5936214658016035,0.46561904761999995,TYPE=driver
38428,ITSN1,ENST00000381318,.,0.465,1.5936214658016035,0.46561904761999995,TYPE=driver
38429,RFFL,ENST00000315249,.,0.465,1.5936214658016035,0.46561904761999995,TYPE=driver
38430,THOC7,ENST00000295899,.,0.465,1.5936214658016035,0.46561904761999995,TYPE=driver
38431,RAPGEF6,ENST00000296859,.,0.465,1.588190451109055,0.46561904761999995,TYPE=driver
38432,MYO6,ENST00000369977,.,0.465,1.588190451109055,0.46561904761999995,TYPE=driver
38433,PTGS2,ENST00000367468,.,0.465,1.588190451109055,0.46561904761999995,TYPE=driver
38434,PHIP,ENST00000275034,.,0.465,1.588190451109055,0.46561904761999995,TYPE=driver
38435,NRIP1,ENST00000400202,.,0.465,1.588190451109055,0.46561904761999995,TYPE=driver
38436,TBC1D16,ENST00000310924,.,0.465,1.588190451109055,0.46561904761999995,TYPE=driver
38437,NCSTN,ENST00000294785,.,0.46399999999999997,1.588190451109055,0.46561904761999995,TYPE=driver
38438,KIAA0368,ENST00000259335,.,0.46399999999999997,1.588190451109055,0.46561904761999995,TYPE=driver
38439,PPP1R13B,ENST00000202556,.,0.46399999999999997,1.588190451109055,0.46561904761999995,TYPE=driver
38440,ZMAT3,ENST00000311417,.,0.46399999999999997,1.588190451109055,0.46561904761999995,TYPE=driver
38441,HNRNPUL1,ENST00000392006,.,0.46399999999999997,1.588190451109055,0.46561904761999995,TYPE=driver
38442,MEMO1,ENST00000295065,.,0.46399999999999997,1.588190451109055,0.46561904761999995,TYPE=driver
38443,GOLGA4,ENST00000356847,.,0.46399999999999997,1.588190451109055,0.46561904761999995,TYPE=driver
38444,PSMB6,ENST00000270586,.,0.46399999999999997,1.588190451109055,0.46561904761999995,TYPE=driver
38445,LRP8,ENST00000306052,.,0.46399999999999997,1.588190451109055,0.46561904761999995,TYPE=driver
38446,UBQLN4,ENST00000368309,.,0.46299999999999997,1.5827376752698903,0.46561904761999995,TYPE=driver
38447,SYT1,ENST00000261205,.,0.46299999999999997,1.5827376752698903,0.46561904761999995,TYPE=driver
38448,RANBP3,ENST00000340578,.,0.46299999999999997,1.5827376752698903,0.46561904761999995,TYPE=driver
38449,SRPK1,ENST00000373825,.,0.46299999999999997,1.5827376752698903,0.46561904761999995,TYPE=driver
38450,RERE,ENST00000337907,.,0.46299999999999997,1.5827376752698903,0.46561904761999995,TYPE=driver
38451,VSIG2,ENST00000326621,.,0.46299999999999997,1.5827376752698903,0.46561904761999995,TYPE=driver
38452,EXOSC10,ENST00000376936,.,0.46299999999999997,1.5827376752698903,0.46561904761999995,TYPE=driver
38453,MTCH2,ENST00000302503,.,0.46299999999999997,1.5827376752698903,0.46561904761999995,TYPE=driver
38454,UGGT1,ENST00000259253,.,0.46299999999999997,1.5827376752698903,0.46561904761999995,TYPE=driver
38455,NDUFS7,ENST00000233627,.,0.46299999999999997,1.5827376752698903,0.46561904761999995,TYPE=driver
38456,HUWE1,ENST00000342160,.,0.46299999999999997,1.5827376752698903,0.46561904761999995,TYPE=driver
38457,CCDC33,ENST00000398814,.,0.46299999999999997,1.5827376752698903,0.46561904761999995,TYPE=driver
38458,TOP3B,ENST00000398793,.,0.46299999999999997,1.5827376752698903,0.46561904761999995,TYPE=driver
38459,ADCYAP1,ENST00000579794,.,0.46299999999999997,1.5827376752698903,0.46561904761999995,TYPE=driver
38460,FBXL17,ENST00000542267,.,0.462,1.577528021576765,0.470789724073,TYPE=driver
38461,HIP1,ENST00000336926,.,0.462,1.5715136115057695,0.47241054613999994,TYPE=driver
38462,TRIP6,ENST00000200457,.,0.462,1.5715136115057695,0.47241054613999994,TYPE=driver
38463,SLA,ENST00000427060,.,0.462,1.5715136115057695,0.47241054613999994,TYPE=driver
38464,COG3,ENST00000349995,.,0.462,1.5715136115057695,0.47241054613999994,TYPE=driver
38465,PDGFRA,ENST00000257290,.,0.462,1.5715136115057695,0.47241054613999994,TYPE=driver
38466,UBE4A,ENST00000431736,.,0.462,1.5715136115057695,0.47241054613999994,TYPE=driver
38467,NUDCD1,ENST00000239690,.,0.462,1.5715136115057695,0.47241054613999994,TYPE=driver
38468,LYRM4,ENST00000464010,.,0.462,1.5715136115057695,0.47241054613999994,TYPE=driver
38469,HBS1L,ENST00000367837,.,0.461,1.5715136115057695,0.47241054613999994,TYPE=driver
38470,EIF2A,ENST00000460851,.,0.461,1.5715136115057695,0.47241054613999994,TYPE=driver
38471,GDA,ENST00000238018,.,0.461,1.5715136115057695,0.47241054613999994,TYPE=driver
38472,RPS8,ENST00000396651,.,0.461,1.5666072496486592,0.47382053654,TYPE=driver
38473,TFG,ENST00000240851,.,0.46,1.5666072496486592,0.47382053654,TYPE=driver
38474,FGFR1,ENST00000425967,.,0.46,1.562518138402077,0.47382053654,TYPE=driver
38475,DYNC1I2,ENST00000397119,.,0.46,1.562518138402077,0.47382053654,TYPE=driver
38476,MED17,ENST00000251871,.,0.46,1.562518138402077,0.47382053654,TYPE=driver
38477,TXNDC11,ENST00000283033,.,0.46,1.562518138402077,0.47382053654,TYPE=driver
38478,UBXN6,ENST00000301281,.,0.46,1.562518138402077,0.47382053654,TYPE=driver
38479,SMC3,ENST00000361804,.,0.46,1.562518138402077,0.47382053654,TYPE=driver
38480,ZMYND19,ENST00000298585,.,0.46,1.562518138402077,0.47382053654,TYPE=driver
38481,SMCHD1,ENST00000320876,.,0.46,1.562518138402077,0.47382053654,TYPE=driver
38482,IFT74,ENST00000443698,.,0.45899999999999996,1.562518138402077,0.47382053654,TYPE=driver
38483,SNRPN,ENST00000400100,.,0.45899999999999996,1.562518138402077,0.47382053654,TYPE=driver
38484,OS9,ENST00000315970,.,0.45899999999999996,1.562518138402077,0.47382053654,TYPE=driver
38485,SUMO1,ENST00000392246,.,0.45899999999999996,1.562518138402077,0.47382053654,TYPE=driver
38486,GDI2,ENST00000380191,.,0.45899999999999996,1.562518138402077,0.47382053654,TYPE=driver
38487,FMNL1,ENST00000331495,.,0.45899999999999996,1.562518138402077,0.47382053654,TYPE=driver
38488,HIST1H2BB,ENST00000357905,.,0.45899999999999996,1.562518138402077,0.47382053654,TYPE=driver
38489,NDC80,ENST00000261597,.,0.45899999999999996,1.562518138402077,0.47382053654,TYPE=driver
38490,USP37,ENST00000258399,.,0.45899999999999996,1.562518138402077,0.47382053654,TYPE=driver
38491,SDAD1,ENST00000356260,.,0.45899999999999996,1.5587192509892287,0.474036697247,TYPE=driver
38492,CNNM3,ENST00000305510,.,0.45799999999999996,1.5587192509892287,0.474036697247,TYPE=driver
38493,YTHDF1,ENST00000370339,.,0.45799999999999996,1.5587192509892287,0.474036697247,TYPE=driver
38494,TRERF1,ENST00000372922,.,0.45799999999999996,1.5587192509892287,0.474036697247,TYPE=driver
38495,NUP93,ENST00000308159,.,0.45799999999999996,1.5587192509892287,0.474036697247,TYPE=driver
38496,RPGRIP1,ENST00000400017,.,0.45799999999999996,1.5587192509892287,0.474036697247,TYPE=driver
38497,CUL7,ENST00000535468,.,0.45799999999999996,1.5587192509892287,0.474036697247,TYPE=driver
38498,WHSC1L1,ENST00000317025,.,0.45799999999999996,1.5587192509892287,0.474036697247,TYPE=driver
38499,PITHD1,ENST00000246151,.,0.45799999999999996,1.5587192509892287,0.474036697247,TYPE=driver
38500,ADAP1,ENST00000265846,.,0.457,1.5545368758119165,0.47643835616400004,TYPE=driver
38501,PDIA3,ENST00000300289,.,0.457,1.5545368758119165,0.47643835616400004,TYPE=driver
38502,TRAPPC12,ENST00000324266,.,0.457,1.5545368758119165,0.47643835616400004,TYPE=driver
38503,ANXA7,ENST00000372919,.,0.457,1.5545368758119165,0.47643835616400004,TYPE=driver
38504,TRIM55,ENST00000315962,.,0.457,1.5545368758119165,0.47643835616400004,TYPE=driver
38505,IDE,ENST00000265986,.,0.457,1.549323790000725,0.47665474060900004,TYPE=driver
38506,LIPH,ENST00000296252,.,0.457,1.549323790000725,0.47665474060900004,TYPE=driver
38507,CASC3,ENST00000264645,.,0.457,1.549323790000725,0.47665474060900004,TYPE=driver
38508,ATIC,ENST00000236959,.,0.457,1.549323790000725,0.47665474060900004,TYPE=driver
38509,VAMP8,ENST00000263864,.,0.457,1.549323790000725,0.47665474060900004,TYPE=driver
38510,BAZ1B,ENST00000339594,.,0.457,1.549323790000725,0.47665474060900004,TYPE=driver
38511,GSE1,ENST00000253458,.,0.457,1.549323790000725,0.47665474060900004,TYPE=driver
38512,TBX3,ENST00000257566,.,0.457,1.549323790000725,0.47665474060900004,TYPE=driver
38513,EID3,ENST00000527879,.,0.457,1.549323790000725,0.47665474060900004,TYPE=driver
38514,KRT5,ENST00000252242,.,0.457,1.549323790000725,0.47665474060900004,TYPE=driver
38515,TJP2,ENST00000539225,.,0.457,1.549323790000725,0.47665474060900004,TYPE=driver
38516,CXCL16,ENST00000293778,.,0.456,1.549323790000725,0.47665474060900004,TYPE=driver
38517,TIMMDC1,ENST00000494664,.,0.456,1.545311992292627,0.47665474060900004,TYPE=driver
38518,HNRNPF,ENST00000443950,.,0.456,1.545311992292627,0.47665474060900004,TYPE=driver
38519,LCP2,ENST00000046794,.,0.456,1.545311992292627,0.47665474060900004,TYPE=driver
38520,ERBB4,ENST00000342788,.,0.456,1.545311992292627,0.47665474060900004,TYPE=driver
38521,NR3C1,ENST00000231509,.,0.456,1.545311992292627,0.47665474060900004,TYPE=driver
38522,NCF1,ENST00000289473,.,0.455,1.545311992292627,0.47665474060900004,TYPE=driver
38523,DNAJA3,ENST00000262375,.,0.455,1.545311992292627,0.47665474060900004,TYPE=driver
38524,ZFP36L2,ENST00000282388,.,0.455,1.545311992292627,0.47665474060900004,TYPE=driver
38525,FMR1,ENST00000370475,.,0.455,1.545311992292627,0.47665474060900004,TYPE=driver
38526,ZFP64,ENST00000361387,.,0.455,1.545311992292627,0.47665474060900004,TYPE=driver
38527,MAP2K7,ENST00000397979,.,0.455,1.545311992292627,0.47665474060900004,TYPE=driver
38528,HNRNPR,ENST00000374616,.,0.455,1.5400467704177367,0.47861579414300004,TYPE=driver
38529,ORC2,ENST00000234296,.,0.455,1.5400467704177367,0.47861579414300004,TYPE=driver
38530,MYCN,ENST00000281043,.,0.455,1.5400467704177367,0.47861579414300004,TYPE=driver
38531,CRYZL1,ENST00000381554,.,0.45399999999999996,1.5400467704177367,0.47861579414300004,TYPE=driver
38532,IVNS1ABP,ENST00000367498,.,0.45399999999999996,1.5400467704177367,0.47861579414300004,TYPE=driver
38533,KRT10,ENST00000269576,.,0.45399999999999996,1.5400467704177367,0.47861579414300004,TYPE=driver
38534,HYOU1,ENST00000404233,.,0.45399999999999996,1.5400467704177367,0.47861579414300004,TYPE=driver
38535,UBE2W,ENST00000419880,.,0.45399999999999996,1.5400467704177367,0.47861579414300004,TYPE=driver
38536,ATP5C1,ENST00000356708,.,0.45399999999999996,1.5400467704177367,0.47861579414300004,TYPE=driver
38537,KRIT1,ENST00000394507,.,0.45299999999999996,1.5342086386428748,0.48040421792599997,TYPE=driver
38538,BCL10,ENST00000370580,.,0.45299999999999996,1.5342086386428748,0.48040421792599997,TYPE=driver
38539,POU2F1,ENST00000367866,.,0.45299999999999996,1.5342086386428748,0.48040421792599997,TYPE=driver
38540,PTPN4,ENST00000263708,.,0.45299999999999996,1.5342086386428748,0.48040421792599997,TYPE=driver
38541,DHX29,ENST00000251636,.,0.45299999999999996,1.5342086386428748,0.48040421792599997,TYPE=driver
38542,HSPA5,ENST00000324460,.,0.45299999999999996,1.5342086386428748,0.48040421792599997,TYPE=driver
38543,ITPK1,ENST00000267615,.,0.45299999999999996,1.5342086386428748,0.48040421792599997,TYPE=driver
38544,COPS3,ENST00000268717,.,0.45299999999999996,1.5342086386428748,0.48040421792599997,TYPE=driver
38545,C11orf49,ENST00000378615,.,0.45299999999999996,1.5342086386428748,0.48040421792599997,TYPE=driver
38546,LPAR1,ENST00000374431,.,0.45299999999999996,1.5342086386428748,0.48040421792599997,TYPE=driver
38547,SMARCAD1,ENST00000359052,.,0.45299999999999996,1.5342086386428748,0.48040421792599997,TYPE=driver
38548,LAMB2,ENST00000418109,.,0.452,1.5291540540644308,0.48340535868600004,TYPE=driver
38549,DACH1,ENST00000305425,.,0.452,1.5291540540644308,0.48340535868600004,TYPE=driver
38550,USP15,ENST00000280377,.,0.452,1.524312893206645,0.48340535868600004,TYPE=driver
38551,SNRNP200,ENST00000323853,.,0.452,1.524312893206645,0.48340535868600004,TYPE=driver
38552,TAF2,ENST00000378164,.,0.452,1.524312893206645,0.48340535868600004,TYPE=driver
38553,CRMP1,ENST00000324989,.,0.452,1.524312893206645,0.48340535868600004,TYPE=driver
38554,UBR4,ENST00000375254,.,0.452,1.524312893206645,0.48340535868600004,TYPE=driver
38555,MAPK14,ENST00000229795,.,0.452,1.524312893206645,0.48340535868600004,TYPE=driver
38556,AMPH,ENST00000356264,.,0.452,1.524312893206645,0.48340535868600004,TYPE=driver
38557,CLN3,ENST00000569430,.,0.452,1.524312893206645,0.48340535868600004,TYPE=driver
38558,UBXN7,ENST00000296328,.,0.452,1.524312893206645,0.48340535868600004,TYPE=driver
38559,IGF2R,ENST00000356956,.,0.452,1.524312893206645,0.48340535868600004,TYPE=driver
38560,KLC2,ENST00000417856,.,0.452,1.524312893206645,0.48340535868600004,TYPE=driver
38561,MED25,ENST00000312865,.,0.452,1.524312893206645,0.48340535868600004,TYPE=driver
38562,AGO2,ENST00000220592,.,0.452,1.524312893206645,0.48340535868600004,TYPE=driver
38563,BTRC,ENST00000370187,.,0.451,1.524312893206645,0.48340535868600004,TYPE=driver
38564,HNRNPM,ENST00000325495,.,0.451,1.524312893206645,0.48340535868600004,TYPE=driver
38565,RALYL,ENST00000517638,.,0.451,1.524312893206645,0.48340535868600004,TYPE=driver
38566,EAPP,ENST00000250454,.,0.451,1.524312893206645,0.48340535868600004,TYPE=driver
38567,SSRP1,ENST00000278412,.,0.451,1.5200630244911124,0.487316652286,TYPE=driver
38568,ECE2,ENST00000402825,.,0.451,1.5200630244911124,0.487316652286,TYPE=driver
38569,WWC1,ENST00000521089,.,0.45,1.5149414778024857,0.489297945206,TYPE=driver
38570,USP7,ENST00000344836,.,0.45,1.5149414778024857,0.489297945206,TYPE=driver
38571,SF3B2,ENST00000322535,.,0.45,1.5149414778024857,0.489297945206,TYPE=driver
38572,CEP250,ENST00000397527,.,0.45,1.5149414778024857,0.489297945206,TYPE=driver
38573,NUP205,ENST00000285968,.,0.449,1.5149414778024857,0.489297945206,TYPE=driver
38574,THBS3,ENST00000368378,.,0.449,1.5149414778024857,0.489297945206,TYPE=driver
38575,PMS2,ENST00000265849,.,0.449,1.5149414778024857,0.489297945206,TYPE=driver
38576,HIST1H4E,ENST00000360441,.,0.449,1.5149414778024857,0.489297945206,TYPE=driver
38577,SIRT2,ENST00000249396,.,0.449,1.5149414778024857,0.489297945206,TYPE=driver
38578,CHD2,ENST00000394196,.,0.449,1.509579283222304,0.492844974446,TYPE=driver
38579,SHMT2,ENST00000328923,.,0.449,1.509579283222304,0.492844974446,TYPE=driver
38580,MYH14,ENST00000601313,.,0.449,1.509579283222304,0.492844974446,TYPE=driver
38581,IL4,ENST00000231449,.,0.44799999999999995,1.509579283222304,0.492844974446,TYPE=driver
38582,PIK3C3,ENST00000262039,.,0.44799999999999995,1.509579283222304,0.492844974446,TYPE=driver
38583,GLI1,ENST00000228682,.,0.44799999999999995,1.509579283222304,0.492844974446,TYPE=driver
38584,NR2C2,ENST00000323373,.,0.447,1.5053218262233412,0.496431605778,TYPE=driver
38585,HEATR3,ENST00000299192,.,0.447,1.5053218262233412,0.496431605778,TYPE=driver
38586,EML3,ENST00000394773,.,0.447,1.5053218262233412,0.496431605778,TYPE=driver
38587,NCOR2,ENST00000405201,.,0.447,1.4994159798937585,0.501086048455,TYPE=driver
38588,PLEKHO1,ENST00000369124,.,0.447,1.4994159798937585,0.501086048455,TYPE=driver
38589,PTPRS,ENST00000357368,.,0.447,1.4994159798937585,0.501086048455,TYPE=driver
38590,TNPO3,ENST00000265388,.,0.447,1.4994159798937585,0.501086048455,TYPE=driver
38591,HLA-C,ENST00000376228,.,0.446,1.4994159798937585,0.501086048455,TYPE=driver
38592,POLR1B,ENST00000263331,.,0.446,1.4939512511104143,0.501086048455,TYPE=driver
38593,FBLN1,ENST00000327858,.,0.446,1.4939512511104143,0.501086048455,TYPE=driver
38594,HIST1H3E,ENST00000360408,.,0.446,1.4939512511104143,0.501086048455,TYPE=driver
38595,FLCN,ENST00000285071,.,0.446,1.4939512511104143,0.501086048455,TYPE=driver
38596,FUBP3,ENST00000319725,.,0.446,1.4939512511104143,0.501086048455,TYPE=driver
38597,ERGIC3,ENST00000357394,.,0.446,1.4939512511104143,0.501086048455,TYPE=driver
38598,RNF125,ENST00000217740,.,0.446,1.4939512511104143,0.501086048455,TYPE=driver
38599,CLUH,ENST00000570628,.,0.445,1.4939512511104143,0.501086048455,TYPE=driver
38600,MRPL13,ENST00000306185,.,0.445,1.4939512511104143,0.501086048455,TYPE=driver
38601,TWF2,ENST00000305533,.,0.445,1.4939512511104143,0.501086048455,TYPE=driver
38602,MATN4,ENST00000537548,.,0.445,1.4939512511104143,0.501086048455,TYPE=driver
38603,ZNF367,ENST00000375256,.,0.445,1.4939512511104143,0.501086048455,TYPE=driver
38604,BTG2,ENST00000290551,.,0.445,1.4939512511104143,0.501086048455,TYPE=driver
38605,NEDD4,ENST00000338963,.,0.445,1.4939512511104143,0.501086048455,TYPE=driver
38606,WISP3,ENST00000361714,.,0.445,1.4939512511104143,0.501086048455,TYPE=driver
38607,UBA6,ENST00000322244,.,0.445,1.4893417805029023,0.502866502866,TYPE=driver
38608,IL6ST,ENST00000381298,.,0.445,1.4893417805029023,0.502866502866,TYPE=driver
38609,UBTF,ENST00000302904,.,0.445,1.4893417805029023,0.502866502866,TYPE=driver
38610,ZFX,ENST00000379177,.,0.444,1.4893417805029023,0.502866502866,TYPE=driver
38611,AAGAB,ENST00000261880,.,0.444,1.4893417805029023,0.502866502866,TYPE=driver
38612,CIB3,ENST00000269878,.,0.444,1.4837893413936603,0.502866502866,TYPE=driver
38613,RALA,ENST00000005257,.,0.444,1.4837893413936603,0.502866502866,TYPE=driver
38614,AGA,ENST00000264595,.,0.444,1.4837893413936603,0.502866502866,TYPE=driver
38615,AIMP1,ENST00000394701,.,0.444,1.4837893413936603,0.502866502866,TYPE=driver
38616,BIRC3,ENST00000263464,.,0.444,1.4837893413936603,0.502866502866,TYPE=driver
38617,MTA1,ENST00000331320,.,0.444,1.4837893413936603,0.502866502866,TYPE=driver
38618,EFS,ENST00000216733,.,0.444,1.4837893413936603,0.502866502866,TYPE=driver
38619,EZR,ENST00000367075,.,0.444,1.4837893413936603,0.502866502866,TYPE=driver
38620,KATNA1,ENST00000367411,.,0.444,1.4837893413936603,0.502866502866,TYPE=driver
38621,PURA,ENST00000331327,.,0.44299999999999995,1.4837893413936603,0.502866502866,TYPE=driver
38622,NBN,ENST00000265433,.,0.44299999999999995,1.4837893413936603,0.502866502866,TYPE=driver
38623,KIFAP3,ENST00000361580,.,0.44299999999999995,1.4837893413936603,0.502866502866,TYPE=driver
38624,FRS3,ENST00000373018,.,0.44299999999999995,1.4837893413936603,0.502866502866,TYPE=driver
38625,WDR36,ENST00000506538,.,0.44299999999999995,1.4837893413936603,0.502866502866,TYPE=driver
38626,USP34,ENST00000398571,.,0.44299999999999995,1.4837893413936603,0.502866502866,TYPE=driver
