,gene,transcript,protein_change,score,pvalue,qvalue,info
2915,LIN9,.,.,.,0.6294402822231397,1.0,.
2916,C10orf88,.,.,.,0.6292582582135166,1.0,.
2917,FOLR1,.,.,.,0.6291014531737685,1.0,.
2918,TDP1,.,.,.,0.6289983033744223,1.0,.
2919,KDM5D,.,.,.,0.6284428619161659,1.0,.
2920,MYL12A,.,.,.,0.6283668141669415,1.0,.
2921,FHIT,.,.,.,0.6280553788639586,1.0,.
2922,TRIM27,.,.,.,0.6280079820537382,1.0,.
2923,PFDN5,.,.,.,0.6277456411463329,1.0,.
2924,CSRNP3,.,.,.,0.6273269247060758,1.0,.
2925,LCN1,.,.,.,0.6272284293466343,1.0,.
2926,C8B,.,.,.,0.6271641892704709,1.0,.
2927,GDPD2,.,.,.,0.6269779651646225,1.0,.
2928,ZC3H10,.,.,.,0.6267519169244452,1.0,.
2929,COX6B1,.,.,.,0.6260469390437998,1.0,.
2930,SURF2,.,.,.,0.625970575443006,1.0,.
2931,ACLY,.,.,.,0.6258690840364552,1.0,.
2932,FAM13A,.,.,.,0.6257226698773559,1.0,.
2933,RIN1,.,.,.,0.6255891421077153,1.0,.
2934,LIN7C,.,.,.,0.6253154284948488,1.0,.
2935,OR5H15,.,.,.,0.6251354911715186,1.0,.
2936,EHBP1,.,.,.,0.6250550748665464,1.0,.
2937,C8orf22,.,.,.,0.6250014112207475,1.0,.
2938,VWC2L,.,.,.,0.6249618545533937,1.0,.
2939,CCDC173,.,.,.,0.6249581920812493,1.0,.
2940,TLE2,.,.,.,0.6249415282229576,1.0,.
2941,KCNIP2,.,.,.,0.6248045791927844,1.0,.
2942,C3orf20,.,.,.,0.6247494822073876,1.0,.
2943,NCKAP1L,.,.,.,0.624702261782661,1.0,.
2944,ZNF10,.,.,.,0.6244100852083818,1.0,.
2945,LNX2,.,.,.,0.6243490036199819,1.0,.
2946,SLX4IP,.,.,.,0.6240272783972662,1.0,.
2947,PCNA,.,.,.,0.6238882425695467,1.0,.
2948,MGAT1,.,.,.,0.6230376407909207,1.0,.
2949,EIF4G3,.,.,.,0.6227394761355859,1.0,.
2950,PCDP1,.,.,.,0.6224799334022973,1.0,.
2951,MTPN,.,.,.,0.622479569240773,1.0,.
2952,BZW1,.,.,.,0.6221907032815935,1.0,.
2953,PLCH1,.,.,.,0.621892391985892,1.0,.
2954,HLA-DPA1,.,.,.,0.6218560265735682,1.0,.
2955,DDB1,.,.,.,0.6215713906114402,1.0,.
2956,OR2S2,.,.,.,0.6215524941888395,1.0,.
2957,RNASE13,.,.,.,0.6213973565758018,1.0,.
2958,ADAT1,.,.,.,0.6212377353175635,1.0,.
2959,ENTPD6,.,.,.,0.6210208243598294,1.0,.
2960,SMARCAL1,.,.,.,0.6209761850035858,1.0,.
2961,IFNL2,.,.,.,0.6209217529731557,1.0,.
2962,KRT73,.,.,.,0.6207711932267433,1.0,.
2963,OCM2,.,.,.,0.6207568655613016,1.0,.
2964,RTN1,.,.,.,0.6205487143295748,1.0,.
2965,CXorf56,.,.,.,0.6205099236486233,1.0,.
2966,ORAI3,.,.,.,0.6203277987885567,1.0,.
2967,LGSN,.,.,.,0.6199194282009516,1.0,.
2968,COQ9,.,.,.,0.6198531834148581,1.0,.
2969,PRKCD,.,.,.,0.6195600900719377,1.0,.
2970,BTAF1,.,.,.,0.619542366077093,1.0,.
2971,OSBP2,.,.,.,0.6194271777385134,1.0,.
2972,ACSL6,.,.,.,0.619413436742589,1.0,.
2973,C15orf26,.,.,.,0.6192317710270493,1.0,.
2974,TAS1R3,.,.,.,0.619127867097132,1.0,.
2975,ITGA4,.,.,.,0.619122988740981,1.0,.
2976,LINGO3,.,.,.,0.6189526420049323,1.0,.
2977,IQCF2,.,.,.,0.6189288024049064,1.0,.
2978,AKR1B10,.,.,.,0.6184531870097103,1.0,.
2979,PROS1,.,.,.,0.6180864075180643,1.0,.
2980,OR1D5,.,.,.,0.6178730461751549,1.0,.
2981,YIF1A,.,.,.,0.617391926376318,1.0,.
2982,C11orf40,.,.,.,0.6172974575965221,1.0,.
2983,CCR3,.,.,.,0.6171551634276367,1.0,.
2984,CCDC42,.,.,.,0.6171351992019208,1.0,.
2985,ADAR,.,.,.,0.616882218664097,1.0,.
2986,ARHGEF39,.,.,.,0.6167213730807939,1.0,.
2987,C10orf12,.,.,.,0.6163521029786209,1.0,.
2988,OR4C12,.,.,.,0.6159042277545687,1.0,.
2989,SAMD9L,.,.,.,0.6157591621254359,1.0,.
2990,PPP4R1,.,.,.,0.615542819264975,1.0,.
2991,RPS4Y1,.,.,.,0.6154295824646523,1.0,.
2992,PSEN2,.,.,.,0.6153944707200276,1.0,.
2993,FAM20C,.,.,.,0.6153676014043113,1.0,.
2994,AGER,.,.,.,0.6153038382154123,1.0,.
2995,TGFBRAP1,.,.,.,0.6151494840918977,1.0,.
2996,MAP4,.,.,.,0.615006460045533,1.0,.
2997,PRR23A,.,.,.,0.6149858784840441,1.0,.
2998,WRAP53,.,.,.,0.6146102127024822,1.0,.
2999,TLR9,.,.,.,0.61460788816414,1.0,.
3000,INSL6,.,.,.,0.6143899732557158,1.0,.
3001,MTMR6,.,.,.,0.6139509003806743,1.0,.
3002,RARS,.,.,.,0.6137961338940888,1.0,.
3003,MLEC,.,.,.,0.6135622145314509,1.0,.
3004,KIAA1143,.,.,.,0.6134824859230219,1.0,.
3005,CCDC71,.,.,.,0.6134787406436438,1.0,.
3006,ULBP1,.,.,.,0.6128473204662055,1.0,.
3007,KLHL10,.,.,.,0.6127962125735085,1.0,.
3008,MAP3K12,.,.,.,0.6125994944200663,1.0,.
3009,SLC10A3,.,.,.,0.6123715552509267,1.0,.
3010,BEND3,.,.,.,0.6120338700891143,1.0,.
3011,LUZP2,.,.,.,0.6118796074443198,1.0,.
3012,MED21,.,.,.,0.6116964472900142,1.0,.
3013,CD99L2,.,.,.,0.6111681850998645,1.0,.
3014,TMPO,.,.,.,0.6110105055341226,1.0,.
3015,VAX2,.,.,.,0.6109917084154401,1.0,.
3016,MYF6,.,.,.,0.61064198216625,1.0,.
3017,BLK,.,.,.,0.6106343632896487,1.0,.
3018,CDC14A,.,.,.,0.6104368507005774,1.0,.
3019,COL4A1,.,.,.,0.6103844319502081,1.0,.
3020,ADH1B,.,.,.,0.6101424314565209,1.0,.
3021,MAGI2,.,.,.,0.6101355292508106,1.0,.
3022,HBG2,.,.,.,0.6101349983164533,1.0,.
3023,B4GALNT2,.,.,.,0.6100535960607633,1.0,.
3024,TSPO2,.,.,.,0.6098657212815026,1.0,.
3025,ZNF366,.,.,.,0.6092921625140858,1.0,.
3026,GALP,.,.,.,0.6088728571500505,1.0,.
3027,PGM2L1,.,.,.,0.6088215090376583,1.0,.
3028,MORN5,.,.,.,0.6087197130326311,1.0,.
3029,ABL1,.,.,.,0.6086886673531682,1.0,.
3030,PLAT,.,.,.,0.6084585399050927,1.0,.
3031,OR2A7,.,.,.,0.6083418475262852,1.0,.
3032,MMP1,.,.,.,0.6082850991217451,1.0,.
3033,DDX19A,.,.,.,0.6082029856773551,1.0,.
3034,MRPL28,.,.,.,0.6078650039121337,1.0,.
3035,EPB41L4A,.,.,.,0.6076499175008245,1.0,.
3036,CGA,.,.,.,0.6075654609701842,1.0,.
3037,RPA4,.,.,.,0.6071033523623068,1.0,.
3038,CS,.,.,.,0.6064028632195417,1.0,.
3039,DGKE,.,.,.,0.6063011062209551,1.0,.
3040,RBBP9,.,.,.,0.606092929557322,1.0,.
3041,MRPS27,.,.,.,0.606078902705331,1.0,.
3042,NAMPT,.,.,.,0.6058492774289892,1.0,.
3043,KLHL41,.,.,.,0.6057851442737237,1.0,.
3044,TUBA8,.,.,.,0.6054959618258713,1.0,.
3045,TRAPPC5,.,.,.,0.6054241777295806,1.0,.
3046,PANK1,.,.,.,0.6054224270461809,1.0,.
3047,FLRT2,.,.,.,0.6053641333189246,1.0,.
3048,AREG,.,.,.,0.6053630830532548,1.0,.
3049,INPP5F,.,.,.,0.6052547442901767,1.0,.
3050,LUC7L3,.,.,.,0.6052405694886382,1.0,.
3051,FLNA,.,.,.,0.6051975229273261,1.0,.
3052,PIGB,.,.,.,0.6051245635012578,1.0,.
3053,HOXC5,.,.,.,0.6050740064845701,1.0,.
3054,FH,.,.,.,0.6049211466735714,1.0,.
3055,BTBD1,.,.,.,0.6048443872688715,1.0,.
3056,AHCTF1,.,.,.,0.6046217044140475,1.0,.
3057,TIGD3,.,.,.,0.6045315450920985,1.0,.
3058,PICK1,.,.,.,0.6044993997829629,1.0,.
3059,ITSN1,.,.,.,0.604346916683537,1.0,.
3060,LIPH,.,.,.,0.6042761952769196,1.0,.
3061,TCF19,.,.,.,0.6042325458355079,1.0,.
3062,LYG2,.,.,.,0.6041923922236875,1.0,.
3063,RIOK2,.,.,.,0.6041875042113788,1.0,.
3064,PRKAG3,.,.,.,0.6032947939774875,1.0,.
3065,LRRC19,.,.,.,0.6031815706669602,1.0,.
3066,GINS1,.,.,.,0.6028845433538305,1.0,.
3067,ACPT,.,.,.,0.6028546081421254,1.0,.
3068,DCN,.,.,.,0.6027484591979146,1.0,.
3069,ARL2,.,.,.,0.6023616701712169,1.0,.
3070,SLC4A10,.,.,.,0.6021331326773894,1.0,.
3071,GAL,.,.,.,0.6021187119115166,1.0,.
3072,XYLB,.,.,.,0.6018237993681969,1.0,.
3073,SNX18,.,.,.,0.6017021064569642,1.0,.
3074,VSIG2,.,.,.,0.6015020209286001,1.0,.
3075,ZUFSP,.,.,.,0.6014182310488079,1.0,.
3076,NCKAP1,.,.,.,0.6013977631003041,1.0,.
3077,OR14I1,.,.,.,0.6008995447662298,1.0,.
3078,SV2A,.,.,.,0.6007583655153043,1.0,.
3079,LARP4,.,.,.,0.6007050238313129,1.0,.
3080,CADPS2,.,.,.,0.6006937674949151,1.0,.
3081,ELAVL2,.,.,.,0.6006740263171386,1.0,.
3082,CDC25C,.,.,.,0.6005895303636746,1.0,.
3083,SECISBP2L,.,.,.,0.6002223025268961,1.0,.
3084,CD72,.,.,.,0.599999901710435,1.0,.
3085,ZNF565,.,.,.,0.5998845955814026,1.0,.
3086,LRRC36,.,.,.,0.5996421549803838,1.0,.
3087,TEKT1,.,.,.,0.5993934613823472,1.0,.
3088,ANKRD44,.,.,.,0.5993896630010898,1.0,.
3089,SNAPC1,.,.,.,0.5990470820713494,1.0,.
3090,ERC1,.,.,.,0.5990025750176466,1.0,.
3091,OR2B2,.,.,.,0.5988825322214191,1.0,.
3092,PTX3,.,.,.,0.5988240751151983,1.0,.
3093,CCDC155,.,.,.,0.5987301118919196,1.0,.
3094,PF4V1,.,.,.,0.5987061502131039,1.0,.
3095,MINPP1,.,.,.,0.5986632293597531,1.0,.
3096,VASH1,.,.,.,0.598114079029286,1.0,.
3097,CCDC83,.,.,.,0.5980235393683284,1.0,.
3098,OXT,.,.,.,0.5978087983238866,1.0,.
3099,DCST2,.,.,.,0.597728469792815,1.0,.
3100,CSF1R,.,.,.,0.5973964767003513,1.0,.
3101,CDC27,.,.,.,0.5973062583292866,1.0,.
3102,FOLR2,.,.,.,0.5972919969499658,1.0,.
3103,RAD54L2,.,.,.,0.5972638192158154,1.0,.
3104,CXCL11,.,.,.,0.597033826698771,1.0,.
3105,TSR1,.,.,.,0.5968415440855366,1.0,.
3106,PARD3B,.,.,.,0.5967363397284575,1.0,.
3107,DZIP1,.,.,.,0.5964479736486549,1.0,.
3108,DNAJB1,.,.,.,0.5964426575709455,1.0,.
3109,CACNG7,.,.,.,0.5963673820359491,1.0,.
3110,OR5P3,.,.,.,0.5962156703250782,1.0,.
3111,OR13G1,.,.,.,0.5960580148785739,1.0,.
3112,DTD1,.,.,.,0.5960539028936672,1.0,.
3113,USP32,.,.,.,0.595425569597808,1.0,.
3114,GAK,.,.,.,0.5953207076492935,1.0,.
3115,GPT2,.,.,.,0.5952921444264332,1.0,.
3116,ABI1,.,.,.,0.5952184360455821,1.0,.
3117,DHX37,.,.,.,0.5951233689984511,1.0,.
3118,NT5DC3,.,.,.,0.5949561972262328,1.0,.
3119,IMMT,.,.,.,0.5946071900476413,1.0,.
3120,SPG11,.,.,.,0.59454401266403,1.0,.
3121,TMEM98,.,.,.,0.5943736502908372,1.0,.
3122,C2orf44,.,.,.,0.5941856123296255,1.0,.
3123,DHPS,.,.,.,0.5935976234799628,1.0,.
3124,CHMP1A,.,.,.,0.5935034215144801,1.0,.
3125,OTOP3,.,.,.,0.5934809387131639,1.0,.
3126,CLUAP1,.,.,.,0.5932554937650973,1.0,.
3127,PRKAR1A,.,.,.,0.5931659612505006,1.0,.
3128,NRBP1,.,.,.,0.5931433257242554,1.0,.
3129,TBXAS1,.,.,.,0.5928945828592046,1.0,.
3130,PRSS38,.,.,.,0.5928282528075145,1.0,.
3131,OTUD3,.,.,.,0.5927396584649949,1.0,.
3132,SPIN3,.,.,.,0.5923632065932778,1.0,.
3133,XDH,.,.,.,0.5922154343445385,1.0,.
3134,MIER3,.,.,.,0.5921313794676377,1.0,.
3135,SLC6A1,.,.,.,0.5921288326040969,1.0,.
3136,RBBP8NL,.,.,.,0.5920049032923248,1.0,.
3137,CRTC2,.,.,.,0.5919180041029444,1.0,.
3138,FAF2,.,.,.,0.5917766603420133,1.0,.
3139,PCF11,.,.,.,0.5916764071232891,1.0,.
3140,CFHR1,.,.,.,0.5916596156997084,1.0,.
3141,PCDHGB3,.,.,.,0.5915754987444526,1.0,.
3142,OR4A47,.,.,.,0.5915227643660002,1.0,.
3143,TTC21A,.,.,.,0.5913118908618008,1.0,.
3144,PTMS,.,.,.,0.5912673221926336,1.0,.
3145,REPIN1,.,.,.,0.5911649840802824,1.0,.
3146,DEDD2,.,.,.,0.5911039993224755,1.0,.
3147,PKNOX2,.,.,.,0.5908237489644931,1.0,.
3148,ZFC3H1,.,.,.,0.590724561661457,1.0,.
3149,RNASEH1,.,.,.,0.5904932690625387,1.0,.
3150,ABTB2,.,.,.,0.590442695507677,1.0,.
3151,C9orf171,.,.,.,0.5900545408527819,1.0,.
3152,TMEM130,.,.,.,0.5899648210082125,1.0,.
3153,IZUMO2,.,.,.,0.5898719103866087,1.0,.
3154,DPYS,.,.,.,0.5896652133325674,1.0,.
3155,IWS1,.,.,.,0.5890571759892389,1.0,.
3156,LSM3,.,.,.,0.5889449070599511,1.0,.
3157,IGSF9B,.,.,.,0.5889204679716245,1.0,.
3158,DSCR3,.,.,.,0.5889113668694814,1.0,.
3159,TREX1,.,.,.,0.588772682930077,1.0,.
3160,OR6Y1,.,.,.,0.5887624055672114,1.0,.
3161,GJC1,.,.,.,0.5886126532333469,1.0,.
3162,EPRS,.,.,.,0.5886005270704546,1.0,.
3163,KHSRP,.,.,.,0.588441570914315,1.0,.
3164,C10orf11,.,.,.,0.5884068911799235,1.0,.
3165,CHIA,.,.,.,0.588085646089985,1.0,.
3166,SNX32,.,.,.,0.5880030593818865,1.0,.
3167,USP33,.,.,.,0.5879926320343987,1.0,.
3168,EIF4E2,.,.,.,0.587799603144365,1.0,.
3169,PIWIL2,.,.,.,0.587770353638211,1.0,.
3170,AGFG2,.,.,.,0.5875475169138206,1.0,.
3171,CEACAM6,.,.,.,0.5874507546702336,1.0,.
3172,PRICKLE1,.,.,.,0.5871048715777184,1.0,.
3173,KMO,.,.,.,0.5870802001557195,1.0,.
3174,SIDT2,.,.,.,0.587064256784982,1.0,.
3175,DKK2,.,.,.,0.5870352245710766,1.0,.
3176,SPOCD1,.,.,.,0.5870108927075385,1.0,.
3177,RNF169,.,.,.,0.5869608908121802,1.0,.
3178,XPO4,.,.,.,0.5867042602878054,1.0,.
3179,CBLN3,.,.,.,0.5867014096892044,1.0,.
3180,SERPINI2,.,.,.,0.5865915920480429,1.0,.
3181,ACO1,.,.,.,0.5863283104890271,1.0,.
3182,ANAPC2,.,.,.,0.5861953059016427,1.0,.
3183,PTGES,.,.,.,0.5857209085642329,1.0,.
3184,LINGO1,.,.,.,0.585264409809122,1.0,.
3185,LENEP,.,.,.,0.5846309562238798,1.0,.
3186,VIMP,.,.,.,0.5846261166085289,1.0,.
3187,CD80,.,.,.,0.5846181063292115,1.0,.
3188,BMX,.,.,.,0.5843638567436715,1.0,.
3189,H2AFV,.,.,.,0.5843385066784584,1.0,.
3190,PIH1D1,.,.,.,0.5841584303894432,1.0,.
3191,ZNF85,.,.,.,0.5839674310540117,1.0,.
3192,DENND5A,.,.,.,0.5838894554752264,1.0,.
3193,TDRD7,.,.,.,0.5837197237279013,1.0,.
3194,HERC4,.,.,.,0.5835472283192386,1.0,.
3195,RSPO3,.,.,.,0.5834338782015863,1.0,.
3196,TRIM16,.,.,.,0.5832631598580003,1.0,.
3197,DEAF1,.,.,.,0.5832397038092417,1.0,.
3198,C5orf56,.,.,.,0.5829646472634169,1.0,.
3199,CCDC57,.,.,.,0.5826580332407089,1.0,.
3200,MRPL11,.,.,.,0.5824907747462865,1.0,.
3201,RAPGEF3,.,.,.,0.5824726741645193,1.0,.
3202,PSME2,.,.,.,0.5823041590858544,1.0,.
3203,ATP6V0A2,.,.,.,0.5821070047511183,1.0,.
3204,GYPC,.,.,.,0.5819308364583401,1.0,.
3205,TAB3,.,.,.,0.5819295096613692,1.0,.
3206,NAV1,.,.,.,0.5818301772505092,1.0,.
3207,PRDX1,.,.,.,0.5816020806203634,1.0,.
3208,SNRPA1,.,.,.,0.581441523382613,1.0,.
3209,RNASEH2A,.,.,.,0.5812368120215757,1.0,.
3210,KIAA0232,.,.,.,0.5811144619056375,1.0,.
3211,C3orf30,.,.,.,0.5810742379353999,1.0,.
3212,MEF2A,.,.,.,0.5809206596785044,1.0,.
3213,RHOBTB3,.,.,.,0.5804473581269703,1.0,.
3214,CCDC127,.,.,.,0.5803524952854109,1.0,.
3215,RNF144B,.,.,.,0.5802835922412553,1.0,.
3216,ABAT,.,.,.,0.5798466346926974,1.0,.
3217,PRPSAP1,.,.,.,0.5796307952724484,1.0,.
3218,CAAP1,.,.,.,0.5794594212603369,1.0,.
3219,OR1L3,.,.,.,0.5793423518191706,1.0,.
3220,ALPPL2,.,.,.,0.5792752572258868,1.0,.
3221,GSTCD,.,.,.,0.5792502024438468,1.0,.
3222,BRPF3,.,.,.,0.5789786486109423,1.0,.
3223,DNTTIP2,.,.,.,0.5787579714362885,1.0,.
3224,OARD1,.,.,.,0.5787321233133249,1.0,.
3225,ADAP1,.,.,.,0.5783329076174544,1.0,.
3226,AKAP6,.,.,.,0.5783268218423384,1.0,.
3227,MYO7B,.,.,.,0.5783087295010272,1.0,.
3228,HLA-DOA,.,.,.,0.5782939272369094,1.0,.
3229,PRKCI,.,.,.,0.5777291866604376,1.0,.
3230,CPA3,.,.,.,0.5776713734276946,1.0,.
3231,DCP1B,.,.,.,0.5776245700557572,1.0,.
3232,UBAP2L,.,.,.,0.5775971472655596,1.0,.
3233,TPX2,.,.,.,0.5775945200232613,1.0,.
3234,CEP63,.,.,.,0.5775881161867427,1.0,.
3235,TMEM244,.,.,.,0.577577771727217,1.0,.
3236,HMG20A,.,.,.,0.5775523221216171,1.0,.
3237,KIAA1755,.,.,.,0.5775066807582946,1.0,.
3238,PRPS1,.,.,.,0.5769811657220973,1.0,.
3239,DDX50,.,.,.,0.5768018191325138,1.0,.
3240,RIMKLA,.,.,.,0.5764210761840308,1.0,.
3241,CABIN1,.,.,.,0.5763585247206651,1.0,.
3242,GRID1,.,.,.,0.5763120263294982,1.0,.
3243,CST7,.,.,.,0.5760657006616702,1.0,.
3244,FIGNL1,.,.,.,0.5757454407646683,1.0,.
3245,FAM217A,.,.,.,0.5757357941053693,1.0,.
3246,DHRS7C,.,.,.,0.5755649692818814,1.0,.
3247,INA,.,.,.,0.5753741172913528,1.0,.
3248,AQP9,.,.,.,0.5751640809837869,1.0,.
3249,CLEC3B,.,.,.,0.574962959467081,1.0,.
3250,POGZ,.,.,.,0.57458757509887,1.0,.
3251,CHMP6,.,.,.,0.5744114960841415,1.0,.
3252,PELI2,.,.,.,0.574293171969191,1.0,.
3253,FKBP1A,.,.,.,0.5742136554160034,1.0,.
3254,PXDN,.,.,.,0.5741618471350417,1.0,.
3255,NCALD,.,.,.,0.5741546791803595,1.0,.
3256,EFCAB11,.,.,.,0.574055154581118,1.0,.
3257,KIAA0408,.,.,.,0.5740416366322536,1.0,.
3258,BRINP2,.,.,.,0.574020790499724,1.0,.
3259,SVEP1,.,.,.,0.5737453246788625,1.0,.
3260,UBE2T,.,.,.,0.5733327784744794,1.0,.
3261,PARN,.,.,.,0.5733053001621772,1.0,.
3262,FBXO44,.,.,.,0.5726078683752462,1.0,.
3263,TPGS2,.,.,.,0.5725989404528792,1.0,.
3264,DGAT2L6,.,.,.,0.5724473561141187,1.0,.
3265,BSG,.,.,.,0.5722536518690461,1.0,.
3266,ZNF573,.,.,.,0.5720545218381371,1.0,.
3267,CMBL,.,.,.,0.5719663370573422,1.0,.
3268,POC1B,.,.,.,0.571775277432723,1.0,.
3269,XRN1,.,.,.,0.5717287811495994,1.0,.
3270,GPN2,.,.,.,0.5715979054507514,1.0,.
3271,ABL2,.,.,.,0.5714521744797284,1.0,.
3272,RP11-1407O15.2,.,.,.,0.57106687074815,1.0,.
3273,FAM73A,.,.,.,0.571046813892968,1.0,.
3274,GFER,.,.,.,0.5709743581338668,1.0,.
3275,CDC25A,.,.,.,0.5709015910787838,1.0,.
3276,WDR49,.,.,.,0.5704757440896158,1.0,.
3277,PLA2G4F,.,.,.,0.5703796428544434,1.0,.
3278,WLS,.,.,.,0.5703565494243026,1.0,.
3279,NOL7,.,.,.,0.5700277224276484,1.0,.
3280,COPZ2,.,.,.,0.5699773791536439,1.0,.
3281,ARNTL2,.,.,.,0.5699693118637914,1.0,.
3282,MCTP2,.,.,.,0.5698463849071932,1.0,.
3283,WSB2,.,.,.,0.5698228359447287,1.0,.
3284,ARHGAP27,.,.,.,0.5698220294960247,1.0,.
3285,PXDNL,.,.,.,0.5698120296565051,1.0,.
3286,PRCC,.,.,.,0.5697396183346035,1.0,.
3287,EXTL1,.,.,.,0.5696483553371854,1.0,.
3288,TWSG1,.,.,.,0.5690414446345814,1.0,.
3289,EMP3,.,.,.,0.5690269548803083,1.0,.
3290,BTK,.,.,.,0.568875324455549,1.0,.
3291,HIST1H2AD,.,.,.,0.568820608851928,1.0,.
3292,FRZB,.,.,.,0.5687083025340788,1.0,.
3293,PRIM1,.,.,.,0.5683778270922797,1.0,.
3294,CHRND,.,.,.,0.5683487315694633,1.0,.
3295,DTNB,.,.,.,0.5681316215669524,1.0,.
3296,WFDC10B,.,.,.,0.567885073822929,1.0,.
3297,SERPINB7,.,.,.,0.5678847526793669,1.0,.
3298,RNF123,.,.,.,0.5677131354217835,1.0,.
3299,NUP210,.,.,.,0.5672591343669093,1.0,.
3300,CCDC65,.,.,.,0.5670941752442035,1.0,.
3301,PLXND1,.,.,.,0.5670361578728318,1.0,.
3302,CYP51A1,.,.,.,0.5668940320394895,1.0,.
3303,R3HDML,.,.,.,0.5668906677298812,1.0,.
3304,PRM1,.,.,.,0.5668120143945349,1.0,.
3305,ZNF574,.,.,.,0.5667639643764809,1.0,.
3306,GCLC,.,.,.,0.5667533940859075,1.0,.
3307,HMOX2,.,.,.,0.5667460270658282,1.0,.
3308,IL7R,.,.,.,0.5665771003527011,1.0,.
3309,MLK4,.,.,.,0.5665324378265532,1.0,.
3310,TMEM132B,.,.,.,0.5662543208782547,1.0,.
3311,TMEM184C,.,.,.,0.56612956217443,1.0,.
3312,IL2RG,.,.,.,0.5659058859903408,1.0,.
3313,SERINC5,.,.,.,0.5659004514051995,1.0,.
3314,ERLIN1,.,.,.,0.5658587352368147,1.0,.
3315,ALOX5AP,.,.,.,0.5658221369943842,1.0,.
3316,ZNF417,.,.,.,0.5657206689153381,1.0,.
3317,TSPAN12,.,.,.,0.5656743370471662,1.0,.
3318,SH2D4B,.,.,.,0.5656652310198033,1.0,.
3319,ZSCAN18,.,.,.,0.565664751760494,1.0,.
3320,MDK,.,.,.,0.5655606052832505,1.0,.
3321,NME6,.,.,.,0.5655475088745177,1.0,.
3322,PRSS3,.,.,.,0.5654057096406434,1.0,.
3323,YWHAG,.,.,.,0.565303061835168,1.0,.
3324,KLRD1,.,.,.,0.5651788952076794,1.0,.
3325,KRT14,.,.,.,0.5651599062698149,1.0,.
3326,EGLN2,.,.,.,0.5647850846306853,1.0,.
3327,GUCY1A3,.,.,.,0.564722273847016,1.0,.
3328,SAMD4B,.,.,.,0.5644238076713438,1.0,.
3329,VWA1,.,.,.,0.5644169579461273,1.0,.
3330,KRT79,.,.,.,0.5643018031613756,1.0,.
3331,KCNA10,.,.,.,0.5638667841686101,1.0,.
3332,SERP2,.,.,.,0.563831148796675,1.0,.
3333,TIAM2,.,.,.,0.563394534786137,1.0,.
3334,MBD1,.,.,.,0.5633438422309517,1.0,.
3335,FOXH1,.,.,.,0.5633233444137934,1.0,.
3336,ZNF593,.,.,.,0.5630583899637807,1.0,.
3337,CSRP3,.,.,.,0.5629863020413006,1.0,.
3338,ASB6,.,.,.,0.562607640055665,1.0,.
3339,CD5,.,.,.,0.5622483276695792,1.0,.
3340,HOXA1,.,.,.,0.5621388171272,1.0,.
3341,GCC2,.,.,.,0.5621112457416748,1.0,.
3342,ZNF202,.,.,.,0.5619618519497355,1.0,.
3343,CHST6,.,.,.,0.5618772763411033,1.0,.
3344,SFTPA1,.,.,.,0.5616963018651757,1.0,.
3345,MMP11,.,.,.,0.5616223821077005,1.0,.
3346,ACOT6,.,.,.,0.5616063968340792,1.0,.
3347,PLEKHB2,.,.,.,0.5615804418014849,1.0,.
3348,KCNA4,.,.,.,0.5615777514295166,1.0,.
3349,TARBP1,.,.,.,0.5613390077267688,1.0,.
3350,FGF6,.,.,.,0.5612891871257655,1.0,.
3351,ADAMTS9,.,.,.,0.5612811214707634,1.0,.
3352,PLEKHM3,.,.,.,0.5610379569660181,1.0,.
3353,ABCC11,.,.,.,0.5609981276457974,1.0,.
3354,TPTE,.,.,.,0.5609815331737174,1.0,.
3355,SLC12A9,.,.,.,0.560907418938833,1.0,.
3356,EARS2,.,.,.,0.5599889155672889,1.0,.
3357,IL12B,.,.,.,0.5599764591230021,1.0,.
3358,GINS2,.,.,.,0.5596870656428538,1.0,.
3359,GTF2H4,.,.,.,0.5596161652828999,1.0,.
3360,DFFA,.,.,.,0.559556302880544,1.0,.
3361,HYOU1,.,.,.,0.5595290524673359,1.0,.
3362,PPP2CA,.,.,.,0.5594269967497352,1.0,.
3363,PLEKHG1,.,.,.,0.5592475124709987,1.0,.
3364,WDR72,.,.,.,0.5591437917858354,1.0,.
3365,RPGRIP1L,.,.,.,0.5590569310008874,1.0,.
3366,RPUSD2,.,.,.,0.5590227893981078,1.0,.
3367,FNDC9,.,.,.,0.5589631660309506,1.0,.
3368,CUL4A,.,.,.,0.5586376629818595,1.0,.
3369,ALOX12B,.,.,.,0.5582643425693729,1.0,.
3370,TXNDC11,.,.,.,0.55818331033043,1.0,.
3371,AACS,.,.,.,0.5581252151241944,1.0,.
3372,DLG4,.,.,.,0.5580170531348791,1.0,.
3373,ZP2,.,.,.,0.5579955495345404,1.0,.
3374,UBE2J2,.,.,.,0.5579815806128405,1.0,.
3375,LRRIQ3,.,.,.,0.5577330403272147,1.0,.
3376,NKAIN3,.,.,.,0.5577150015883096,1.0,.
3377,PCDHA4,.,.,.,0.5575490803358563,1.0,.
3378,VDAC3,.,.,.,0.5574603431905006,1.0,.
3379,TAS2R39,.,.,.,0.5574137869583101,1.0,.
3380,NDUFS5,.,.,.,0.5573935671190592,1.0,.
3381,EIF2AK3,.,.,.,0.5572268285253027,1.0,.
3382,RABL2B,.,.,.,0.5566557953301704,1.0,.
3383,MFHAS1,.,.,.,0.5564133294874192,1.0,.
