,gene,score
3026,C17ORF97,0.721681
3027,LMNA,0.721681
3028,SLC27A1,0.721681
3029,HOXD1,0.721681
3030,DLGAP4,0.721681
3031,SNRNP48,0.721681
3032,CNGA1,0.721681
3033,DENR,0.719401
3034,DGKD,0.719401
3035,CUL1,0.719401
3036,NLRC5,0.719401
3037,RBM15,0.719401
3038,PELI2,0.719401
3039,INO80,0.719401
3040,KRT13,0.719401
3041,HBA2,0.719401
3042,HCAR1,0.719401
3043,GGT5,0.719401
3044,MDGA1,0.719401
3045,TMEM31,0.719401
3046,RHBDL3,0.719401
3047,DAPK3,0.719401
3048,SLC27A4,0.719401
3049,EHD1,0.719401
3050,RAD50,0.719401
3051,ASB16,0.717133
3052,ZMYM4,0.717133
3053,STAT5B,0.717133
3054,SLC4A2,0.717133
3055,ETAA1,0.717133
3056,TAF7L,0.717133
3057,PDE4A,0.717133
3058,PRTG,0.717133
3059,GPD1,0.717133
3060,GAPVD1,0.717133
3061,MYT1L,0.717133
3062,RBM46,0.717133
3063,CTLA4,0.717133
3064,FAM69B,0.717133
3065,KLF6,0.717133
3066,NUBP2,0.717133
3067,LIMS3L,0.717133
3068,TMEM59,0.714877
3069,TAS1R3,0.714877
3070,HIST1H4G,0.714877
3071,TF,0.714877
3072,PEX13,0.714877
3073,NCK1,0.714877
3074,MAP3K1,0.714877
3075,PTRHD1,0.714877
3076,CLEC17A,0.714877
3077,RNASE10,0.714877
3078,OR10H3,0.714877
3079,AGTPBP1,0.714877
3080,KDM1A,0.714877
3081,DTX1,0.714877
3082,FAM9A,0.714877
3083,ARHGAP32,0.712633
3084,RINT1,0.712633
3085,RTN4,0.712633
3086,CLSTN1,0.712633
3087,SHE,0.712633
3088,TAGAP,0.712633
3089,DENND4B,0.7104
3090,TMEM67,0.7104
3091,UBE3D,0.7104
3092,FAM188B,0.7104
3093,ZNF28,0.7104
3094,YARS2,0.7104
3095,NTRK2,0.7104
3096,ARHGAP1,0.7104
3097,TPRN,0.7104
3098,TINF2,0.7104
3099,TMEM87A,0.7104
3100,GALNT1,0.7104
3101,KIAA1107,0.7104
3102,DUSP19,0.7104
3103,GABARAP,0.7104
3104,TPPP,0.7104
3105,CACNG2,0.7104
3106,TRIM22,0.7104
3107,WASF2,0.7104
3108,CLOCK,0.708178
3109,RNF8,0.708178
3110,SERPINA7,0.708178
3111,SPINK2,0.708178
3112,BMP8B,0.708178
3113,WNK4,0.708178
3114,SKP1,0.708178
3115,RNASE1,0.708178
3116,ITFG2,0.708178
3117,SUV420H1,0.708178
3118,NEB,0.708178
3119,ANKRD65,0.708178
3120,ZNF789,0.708178
3121,GATA2,0.708178
3122,ALOX15,0.708178
3123,PHLPP1,0.708178
3124,PAQR7,0.708178
3125,CDX4,0.708178
3126,ABCC9,0.708178
3127,MAPKAPK2,0.705968
3128,TMTC1,0.705968
3129,TVP23A,0.705968
3130,TNNT1,0.705968
3131,BCAN,0.705968
3132,KIAA1586,0.705968
3133,PLSCR4,0.705968
3134,ALG1,0.705968
3135,PPIL3,0.705968
3136,LCE3E,0.705968
3137,SATB2,0.705968
3138,FAM163A,0.705968
3139,SPATA8,0.705968
3140,FAM83C,0.705968
3141,CYP4F22,0.705968
3142,HDAC6,0.705968
3143,PAQR8,0.703769
3144,PCYOX1L,0.703769
3145,SNAP25,0.703769
3146,BCL2A1,0.703769
3147,MAP3K7CL,0.703769
3148,RNF114,0.703769
3149,MZB1,0.703769
3150,IL12B,0.703769
3151,THSD7A,0.703769
3152,CTNNA1,0.703769
3153,ZG16B,0.703769
3154,BAZ1A,0.703769
3155,KIFC2,0.701581
3156,APOL3,0.701581
3157,TNIP2,0.701581
3158,REG1A,0.701581
3159,PTPRF,0.701581
3160,CCDC91,0.701581
3161,PLRG1,0.701581
3162,PDPK1,0.701581
3163,METTL9,0.701581
3164,OR6C70,0.701581
3165,OR52L1,0.701581
3166,ANKRD34A,0.701581
3167,LY6G6F,0.701581
3168,ANKRD18A,0.701581
3169,SHPK,0.701581
3170,SYNE1,0.701581
3171,ZBTB5,0.699405
3172,MED17,0.699405
3173,9-Mar,0.699405
3174,NEXN,0.699405
3175,TRIM4,0.699405
3176,BDNF,0.699405
3177,NIF3L1,0.699405
3178,GPBP1L1,0.699405
3179,ABCB4,0.699405
3180,PBX3,0.699405
3181,P2RY1,0.699405
3182,NEU1,0.699405
3183,MR1,0.699405
3184,GRP,0.699405
3185,WFDC10B,0.699405
3186,ABLIM3,0.699405
3187,AGO3,0.699405
3188,GPR125,0.699405
3189,CXCL13,0.699405
3190,TRAP1,0.699405
3191,NR1H4,0.697238
3192,DLG5,0.697238
3193,PAGE5,0.697238
3194,TNFRSF18,0.697238
3195,LY6G6C,0.697238
3196,CTC1,0.697238
3197,RPS6KA3,0.697238
3198,MAGEE1,0.697238
3199,NLRP2,0.697238
3200,ZNF117,0.697238
3201,PCNA,0.697238
3202,MT3,0.697238
3203,HOXA7,0.697238
3204,ZSCAN1,0.697238
3205,GBE1,0.697238
3206,PRR14L,0.697238
3207,CSH1,0.697238
3208,FAM213B,0.697238
3209,ATXN2L,0.697238
3210,CHGB,0.697238
3211,SEMA4B,0.697238
3212,CD48,0.695083
3213,WLS,0.695083
3214,BRCA2,0.695083
3215,KLC2,0.695083
3216,RXFP1,0.695083
3217,MXRA7,0.695083
3218,ITGB5,0.695083
3219,SHROOM2,0.695083
3220,DPP4,0.695083
3221,MYO3B,0.695083
3222,VGLL4,0.692938
3223,CADPS2,0.692938
3224,LRRFIP1,0.692938
3225,CAPZA1,0.692938
3226,SPRR2D,0.692938
3227,VANGL2,0.692938
3228,TBCCD1,0.692938
3229,ACP5,0.692938
3230,P2RX7,0.692938
3231,SEZ6L2,0.692938
3232,KIF6,0.692938
3233,ACE,0.692938
3234,MYL12B,0.692938
3235,EPM2AIP1,0.690804
3236,SEC16B,0.690804
3237,TGFBR2,0.690804
3238,ELOVL1,0.690804
3239,NSD1,0.690804
3240,MAP7D1,0.690804
3241,TACSTD2,0.690804
3242,OR10G4,0.690804
3243,KCNA4,0.690804
3244,IL11RA,0.690804
3245,NMNAT3,0.690804
3246,IFNA21,0.690804
3247,FBXL4,0.690804
3248,CLDN15,0.690804
3249,RBFOX2,0.690804
3250,ANGPTL2,0.690804
3251,ERV3-1,0.690804
3252,CRYBB3,0.690804
3253,BATF2,0.690804
3254,TESPA1,0.688681
3255,FNIP1,0.688681
3256,SOCS3,0.688681
3257,SPIRE2,0.688681
3258,TAF9,0.688681
3259,SNX1,0.688681
3260,SAMSN1,0.688681
3261,CDH23,0.688681
3262,ZC3H7A,0.688681
3263,ZNF396,0.688681
3264,ZC3H7B,0.688681
3265,ZSCAN4,0.688681
3266,PAOX,0.688681
3267,ADRBK2,0.688681
3268,WFDC5,0.688681
3269,SLITRK4,0.688681
3270,PHACTR3,0.688681
3271,RCAN2,0.688681
3272,ARPC2,0.688681
3273,ARHGAP11A,0.686567
3274,FAM53B,0.686567
3275,SESTD1,0.686567
3276,SLITRK6,0.686567
3277,SLC25A2,0.686567
3278,FZD9,0.686567
3279,ACTN4,0.686567
3280,MAP3K12,0.686567
3281,SLC1A2,0.686567
3282,ARHGEF28,0.686567
3283,EEFSEC,0.686567
3284,RNF4,0.686567
3285,CREBZF,0.686567
3286,CD320,0.686567
3287,OTX1,0.686567
3288,NTS,0.686567
3289,MOG,0.686567
3290,PLCXD3,0.686567
3291,HPR,0.686567
3292,C18ORF8,0.686567
3293,UQCR10,0.686567
3294,FFAR2,0.686567
3295,GAS1,0.686567
3296,TMEM2,0.686567
3297,SIPA1L3,0.686567
3298,SYNPO2,0.686567
3299,TMEM150A,0.686567
3300,DRAP1,0.686567
3301,STOML1,0.684464
3302,PAGE1,0.684464
3303,FBXO38,0.684464
3304,NR2E1,0.684464
3305,TFPI,0.684464
3306,USP35,0.684464
3307,CBX8,0.684464
3308,PEX6,0.684464
3309,HN1,0.684464
3310,JMJD8,0.684464
3311,LSM5,0.684464
3312,OTP,0.684464
3313,EPB41L1,0.684464
3314,CPNE8,0.684464
3315,ZNF267,0.684464
3316,RBM6,0.684464
3317,TJP2,0.682371
3318,SSNA1,0.682371
3319,EIF2A,0.682371
3320,EOMES,0.682371
3321,ADM2,0.682371
3322,STK10,0.682371
3323,GATAD1,0.682371
3324,ANXA6,0.682371
3325,OBP2B,0.682371
3326,PCSK1N,0.682371
3327,CTSG,0.682371
3328,OSCP1,0.682371
3329,SNRNP35,0.682371
3330,SDS,0.682371
3331,NFATC2IP,0.680288
3332,PPP1R11,0.680288
3333,PRKCH,0.680288
3334,ANKZF1,0.680288
3335,DDX4,0.680288
3336,MFI2,0.680288
3337,C16ORF80,0.680288
3338,STXBP4,0.680288
3339,FAM217A,0.680288
3340,ECHS1,0.680288
3341,SPOCK2,0.678215
3342,TCEB1,0.678215
3343,SEMA3F,0.678215
3344,PLEKHG5,0.678215
3345,AS3MT,0.678215
3346,CD164L2,0.678215
3347,SELM,0.678215
3348,C7ORF31,0.678215
3349,CD109,0.678215
3350,NOXO1,0.678215
3351,WFDC2,0.678215
3352,TRIM47,0.676152
3353,WNT6,0.676152
3354,SLC10A2,0.676152
3355,ACBD3,0.676152
3356,ZBTB26,0.676152
3357,PKD2,0.676152
3358,RERE,0.676152
3359,PAIP2B,0.676152
3360,H2AFZ,0.676152
3361,PSAT1,0.676152
3362,DNPEP,0.676152
3363,DENND5A,0.676152
3364,CYP19A1,0.676152
3365,FOXR2,0.676152
3366,SRCRB4D,0.676152
3367,SERTAD2,0.674099
3368,ATG5,0.674099
3369,SLC22A14,0.674099
3370,METTL25,0.674099
3371,CHD8,0.674099
3372,FAM135B,0.674099
3373,MYO6,0.674099
3374,LOXL1,0.674099
3375,GPR26,0.674099
3376,PCDHB5,0.674099
3377,GPATCH11,0.674099
3378,CSH2,0.674099
3379,SPATA32,0.674099
3380,PRAF2,0.674099
3381,BTBD6,0.672055
3382,CILP,0.672055
3383,C7ORF25,0.672055
3384,SUMO2,0.672055
3385,ACOT6,0.672055
3386,ATP5G3,0.672055
3387,NFE2L1,0.672055
3388,FASLG,0.672055
3389,IDH3B,0.672055
3390,MKRN2,0.672055
3391,FHL1,0.672055
3392,ATP6V0E2,0.672055
3393,CYGB,0.672055
3394,ZFHX4,0.670021
3395,ZNF69,0.670021
3396,THRSP,0.670021
3397,LANCL2,0.670021
3398,PAPPA,0.670021
3399,SLC16A12,0.670021
3400,KRTAP11-1,0.670021
3401,HCLS1,0.670021
3402,ZNF575,0.670021
3403,BRPF3,0.670021
3404,ZNF451,0.670021
3405,LETMD1,0.670021
3406,TMEM167A,0.670021
3407,CWC27,0.670021
3408,UBB,0.667996
3409,TSPAN4,0.667996
3410,ZNF862,0.667996
3411,SCAF4,0.667996
3412,POU4F2,0.667996
3413,ATP1A4,0.667996
3414,INPPL1,0.667996
3415,EHD4,0.667996
3416,QPRT,0.667996
3417,C11ORF45,0.667996
3418,ERBB3,0.667996
3419,CD55,0.667996
3420,C11ORF42,0.667996
3421,CEACAM8,0.667996
3422,LGI1,0.665981
3423,RNASEL,0.665981
3424,ZDHHC7,0.665981
3425,NFKBIA,0.665981
3426,NBN,0.665981
3427,ISLR,0.665981
3428,ANGEL1,0.665981
3429,CYP2J2,0.665981
3430,TBC1D20,0.665981
3431,NES,0.665981
3432,SNURF,0.663975
3433,CENPO,0.663975
3434,XRCC4,0.663975
3435,THRB,0.663975
3436,TACR2,0.663975
3437,MRGBP,0.663975
3438,OGFOD1,0.663975
3439,POLE,0.663975
3440,PPHLN1,0.663975
3441,NGRN,0.663975
3442,SLC22A18AS,0.663975
3443,KIT,0.663975
3444,HOXA1,0.663975
3445,B4GALNT3,0.663975
3446,GRAMD2,0.663975
3447,TMEM169,0.661978
3448,SLC25A16,0.661978
3449,TFEB,0.661978
3450,TRH,0.661978
3451,PARP12,0.661978
3452,BFSP1,0.661978
3453,ASF1B,0.661978
3454,PRKACA,0.661978
3455,NFATC3,0.661978
3456,GOLGA7B,0.661978
3457,LSM1,0.661978
3458,GIPR,0.661978
3459,SPEF1,0.661978
3460,USP22,0.661978
3461,GPC5,0.661978
3462,DACT2,0.661978
3463,LETM2,0.661978
3464,METTL23,0.661978
3465,LRRC41,0.661978
3466,GPR50,0.65999
3467,CH25H,0.65999
3468,TMEM180,0.65999
3469,SAV1,0.65999
3470,CAMK1G,0.65999
3471,PSMA7,0.65999
3472,LTB4R2,0.65999
3473,DPM3,0.65999
3474,NFIL3,0.65999
3475,MCL1,0.65999
3476,BACE1,0.65999
3477,EXTL3,0.65999
3478,CYP2A6,0.65999
3479,APOL5,0.658012
3480,PDHX,0.658012
3481,PQLC1,0.658012
3482,BSG,0.658012
3483,CREB3L2,0.658012
3484,ELMO2,0.658012
3485,RASGRF1,0.658012
3486,SLC44A2,0.658012
3487,WDR45B,0.658012
3488,ARNTL,0.658012
3489,DNAJB13,0.658012
3490,NIPSNAP3A,0.658012
3491,WWC1,0.658012
3492,LIMCH1,0.658012
3493,F13B,0.658012
3494,TENM1,0.658012
3495,MEX3A,0.656042
3496,MYLK2,0.656042
3497,SFT2D3,0.656042
3498,TK2,0.656042
3499,SIM1,0.656042
3500,PHKG2,0.656042
3501,TLR8,0.656042
3502,MYH11,0.656042
3503,GFAP,0.656042
3504,GIMAP2,0.656042
3505,DENND6A,0.656042
3506,GLIPR2,0.656042
3507,ACOT4,0.656042
3508,TRIM15,0.654082
3509,PARP8,0.654082
3510,TRAF3,0.654082
3511,SREBF2,0.654082
3512,SLC1A1,0.654082
3513,SGTB,0.654082
3514,CXCR3,0.654082
3515,OR4C12,0.654082
3516,GLA,0.654082
3517,JMJD1C,0.654082
3518,AHSG,0.654082
3519,DUSP5,0.654082
3520,FMR1NB,0.654082
3521,SLC32A1,0.654082
3522,COL6A3,0.654082
3523,CDC20,0.65213
3524,ZEB2,0.65213
3525,AATK,0.65213
3526,ADAM19,0.65213
3527,PLEKHS1,0.65213
3528,TBL1X,0.65213
3529,SLC1A4,0.65213
3530,BANP,0.65213
3531,ATP2B4,0.65213
3532,NPTX1,0.65213
3533,TMC8,0.65213
3534,WHAMM,0.65213
3535,PRPF8,0.65213
3536,SH2D3C,0.65213
3537,FAM49A,0.650186
3538,VAV1,0.650186
3539,S1PR5,0.650186
3540,PIK3R2,0.650186
3541,RAPGEF6,0.650186
3542,TNNI3K,0.650186
3543,CXCL1,0.650186
3544,OR10AG1,0.650186
3545,KANK1,0.650186
3546,WDR81,0.650186
3547,MTFR1,0.648252
3548,SYT8,0.648252
3549,SNX22,0.648252
3550,YWHAH,0.648252
3551,TRPC5,0.648252
3552,S100A6,0.648252
3553,MTPAP,0.648252
3554,RALGPS2,0.648252
3555,C4ORF27,0.648252
3556,MAP3K11,0.648252
3557,APOBEC1,0.648252
3558,HEYL,0.648252
3559,ATF6,0.648252
3560,DPYD,0.648252
3561,STX8,0.646326
3562,SLC22A6,0.646326
3563,LINGO1,0.646326
3564,THAP2,0.646326
3565,ULBP1,0.646326
3566,ZNF408,0.646326
3567,EPS8L3,0.646326
3568,ZNF195,0.646326
3569,ZNF45,0.646326
3570,DST,0.646326
3571,SERPINC1,0.646326
3572,ECT2L,0.646326
3573,ZNF354C,0.646326
3574,FUT2,0.646326
3575,SPACA4,0.646326
3576,RBM19,0.644409
3577,TNKS,0.644409
3578,C2ORF44,0.644409
3579,SURF1,0.644409
3580,CCL19,0.644409
3581,CABP4,0.644409
3582,FKBP14,0.644409
3583,CLN6,0.644409
3584,GRXCR1,0.644409
3585,SOGA3,0.644409
3586,ZNF699,0.644409
3587,BPIFB3,0.644409
3588,ZDHHC22,0.644409
3589,SETX,0.644409
3590,LNX2,0.644409
3591,ABCA2,0.644409
3592,DDT,0.644409
3593,ME3,0.644409
3594,GFPT2,0.6425
3595,KRTAP9-8,0.6425
3596,RNF146,0.6425
3597,ZNF704,0.6425
3598,TM6SF1,0.6425
3599,MARK1,0.6425
3600,MAGOH,0.6425
3601,TNFRSF13B,0.6425
3602,PACS2,0.6425
3603,AP3M2,0.6425
3604,HRSP12,0.6425
3605,TOP3B,0.640599
3606,PLEKHH3,0.640599
3607,ZNF84,0.640599
3608,KRTAP4-11,0.640599
3609,REEP1,0.640599
3610,RANBP2,0.640599
3611,KLK10,0.640599
3612,KCNQ5,0.640599
3613,MMP1,0.640599
3614,ITGB2,0.640599
3615,PKN3,0.640599
3616,SIK2,0.640599
3617,CLCC1,0.640599
3618,RAD54L2,0.640599
3619,CRH,0.640599
3620,RP1L1,0.638707
3621,EXOC3L2,0.638707
3622,VEGFA,0.638707
3623,NR2C2,0.638707
3624,S100A4,0.638707
3625,RPL39,0.638707
3626,PLEKHA1,0.638707
3627,GNG13,0.638707
3628,DNAJB9,0.638707
3629,SMAD6,0.638707
3630,KCNMB4,0.638707
3631,UBN2,0.638707
3632,F10,0.638707
3633,ZSCAN29,0.638707
3634,PSTPIP2,0.636823
3635,SGPL1,0.636823
3636,GALP,0.636823
3637,TFF3,0.636823
3638,SLC22A3,0.636823
3639,ZNF415,0.636823
3640,HNRNPA2B1,0.636823
3641,GTF3A,0.636823
3642,GSTM3,0.636823
3643,POP4,0.636823
3644,TXNRD2,0.636823
3645,GPRIN2,0.634947
3646,PHF6,0.634947
3647,MVD,0.634947
3648,LOR,0.634947
3649,NIPAL4,0.634947
3650,TMPRSS11A,0.634947
3651,HLA-A,0.634947
3652,ZNF283,0.634947
3653,NPAS4,0.634947
3654,GCA,0.634947
3655,MMS22L,0.634947
3656,C2ORF69,0.634947
3657,KLB,0.634947
3658,ZNF428,0.634947
3659,RAPGEF3,0.634947
3660,ZMIZ2,0.633079
3661,DAGLA,0.633079
3662,VASP,0.633079
3663,ZSWIM6,0.633079
3664,LENEP,0.633079
3665,GPN2,0.633079
3666,RHOF,0.633079
3667,MTHFR,0.633079
3668,C12ORF76,0.633079
3669,HNRNPC,0.633079
3670,HIVEP1,0.633079
3671,EXOC3L1,0.633079
3672,MOCS3,0.633079
3673,GH2,0.633079
3674,EFNB2,0.633079
3675,NXNL1,0.633079
3676,HMGXB4,0.633079
3677,CARTPT,0.631219
3678,CHD1L,0.631219
3679,LRRFIP2,0.631219
3680,SYDE1,0.631219
3681,UNC119B,0.631219
3682,SDPR,0.631219
3683,BCAR3,0.631219
3684,NABP2,0.631219
3685,ARHGAP20,0.631219
3686,DHH,0.631219
3687,SBSN,0.631219
3688,FAM221A,0.631219
3689,KLK13,0.631219
3690,EXOSC2,0.631219
3691,FAM122C,0.631219
3692,ZNF645,0.631219
3693,ADSL,0.631219
3694,CUL7,0.629367
3695,RPS6KL1,0.629367
3696,ANKRD53,0.629367
3697,S100A13,0.629367
3698,CYP20A1,0.629367
3699,TRPV5,0.629367
3700,PRKCE,0.629367
3701,NAGK,0.629367
3702,PPP3CA,0.629367
3703,ZFAND6,0.629367
3704,NUFIP1,0.629367
3705,CDK20,0.629367
3706,DENND2C,0.629367
3707,IFFO2,0.629367
3708,LRG1,0.629367
3709,POLR2M,0.627523
3710,SLC35E1,0.627523
3711,TSPAN7,0.627523
3712,TLE3,0.627523
3713,ZNF77,0.627523
3714,RHOC,0.627523
3715,BIRC2,0.627523
3716,PGAP2,0.627523
3717,ERLEC1,0.627523
3718,ZNF658,0.627523
3719,MMACHC,0.627523
3720,ELMOD2,0.627523
3721,DEFB112,0.627523
3722,F8,0.627523
3723,EPHB2,0.627523
3724,ZNF449,0.627523
3725,ZNF675,0.627523
3726,SYT9,0.627523
3727,STON1,0.627523
3728,TP53I3,0.625686
3729,SLC16A7,0.625686
3730,ADTRP,0.625686
3731,CASR,0.625686
3732,ATP13A3,0.625686
3733,XPNPEP1,0.625686
3734,AHRR,0.625686
3735,UBQLN4,0.625686
3736,PSPN,0.625686
3737,PHYH,0.625686
3738,GLI1,0.625686
3739,PIP5K1C,0.625686
3740,MDN1,0.625686
3741,SCAMP2,0.625686
3742,PHLDB2,0.623858
3743,ING5,0.623858
3744,EFCAB2,0.623858
3745,RNF103,0.623858
3746,HJURP,0.623858
3747,ROBO4,0.623858
3748,NPR3,0.623858
3749,ATM,0.623858
3750,MMP15,0.623858
3751,ART3,0.623858
3752,VMAC,0.623858
3753,IFIT1,0.623858
3754,HSF4,0.623858
3755,RAPGEF1,0.623858
3756,GOLGB1,0.623858
3757,OR2H1,0.623858
3758,GALNS,0.623858
3759,NEDD4L,0.623858
3760,RHEBL1,0.623858
3761,RNF157,0.623858
3762,PDLIM7,0.622037
3763,KLF16,0.622037
3764,PRR3,0.622037
3765,LAT2,0.622037
3766,UCP2,0.622037
3767,ZNF571,0.622037
3768,TAS2R7,0.622037
3769,IFIT2,0.622037
3770,NSL1,0.622037
3771,RNF169,0.622037
3772,SP8,0.622037
3773,FANCD2,0.622037
3774,IRAK1BP1,0.622037
3775,RALBP1,0.622037
3776,PPARGC1A,0.622037
3777,ZNF268,0.622037
3778,KHDRBS1,0.622037
3779,PAPSS2,0.620223
3780,EIF2B2,0.620223
3781,TWIST1,0.620223
3782,PLEKHA3,0.620223
3783,NAA20,0.620223
3784,DMD,0.620223
3785,ADPRH,0.620223
3786,CHRNB1,0.620223
3787,DIDO1,0.620223
3788,ZNF182,0.618417
3789,AACS,0.618417
3790,SRL,0.618417
3791,ROCK1,0.618417
3792,TRIB3,0.618417
3793,RUFY2,0.618417
3794,MRPL51,0.618417
3795,NMT1,0.618417
3796,OR4X1,0.618417
3797,GLYATL3,0.618417
3798,HSF1,0.618417
3799,PRSS35,0.618417
3800,C16ORF78,0.618417
3801,IFITM2,0.618417
3802,USP45,0.616619
3803,DDHD1,0.616619
3804,OCEL1,0.616619
3805,LAPTM5,0.616619
3806,UCN,0.616619
3807,ZDHHC6,0.616619
3808,ZBTB2,0.616619
3809,TBC1D8B,0.616619
3810,SSH1,0.616619
3811,SERPINA10,0.616619
3812,GTF2IRD2B,0.616619
3813,KRT9,0.616619
3814,IAPP,0.616619
3815,SFN,0.616619
3816,PHF19,0.616619
3817,ALB,0.616619
3818,ADRB1,0.616619
3819,FAM78B,0.616619
3820,CHP1,0.616619
3821,HERPUD1,0.614828
3822,IL18R1,0.614828
3823,HORMAD1,0.614828
3824,RBM4B,0.614828
3825,LPPR2,0.614828
3826,RBMY1A1,0.614828
3827,CORO1B,0.614828
3828,STK32B,0.614828
3829,EVA1B,0.614828
3830,GRM5,0.614828
3831,TMEM98,0.614828
3832,FZD2,0.614828
3833,ATXN7L1,0.614828
3834,FAM124A,0.614828
3835,MGAT4A,0.614828
3836,RGS14,0.614828
3837,MFSD7,0.613045
3838,FTO,0.613045
3839,SELL,0.613045
3840,TMEM138,0.613045
3841,MAT1A,0.613045
3842,ZNF790,0.613045
3843,KRT5,0.613045
3844,ESPNL,0.613045
3845,C20ORF197,0.613045
3846,SIAH3,0.613045
3847,GALC,0.613045
3848,RNF183,0.613045
3849,FAM43A,0.613045
3850,ADAM10,0.613045
3851,MAGI1,0.611268
3852,LACRT,0.611268
3853,UBL4A,0.611268
3854,STAR,0.611268
3855,ZMAT3,0.611268
3856,FOCAD,0.611268
3857,SPDL1,0.611268
3858,L1TD1,0.611268
3859,MAN2B1,0.611268
3860,LCE3C,0.611268
3861,HHEX,0.611268
3862,PRKD2,0.611268
3863,SPECC1L,0.611268
3864,DAG1,0.611268
3865,ZNF569,0.611268
3866,NUDT3,0.611268
3867,SLU7,0.611268
3868,TMEM194B,0.611268
3869,CDC42,0.609499
3870,CD5,0.609499
3871,TNS4,0.609499
3872,YIPF2,0.609499
3873,XRCC3,0.609499
3874,LPIN3,0.609499
3875,MS4A6A,0.609499
3876,LXN,0.609499
3877,MEPCE,0.609499
3878,C16ORF54,0.609499
3879,SLC7A8,0.609499
3880,RTF1,0.609499
3881,CST1,0.609499
3882,CD300LG,0.609499
3883,TOMM6,0.609499
3884,KRTAP4-7,0.609499
3885,ARMCX2,0.607738
3886,IPO13,0.607738
3887,TMEM62,0.607738
3888,DOK3,0.607738
3889,TMEM231,0.607738
3890,SLC25A19,0.607738
3891,ZC4H2,0.607738
3892,ATP2B1,0.607738
3893,NUBP1,0.607738
3894,KTN1,0.607738
3895,PPM1J,0.607738
3896,ATRNL1,0.607738
3897,CYP2A7,0.607738
3898,CRKL,0.607738
3899,CR2,0.607738
3900,ZNF618,0.607738
3901,WDR20,0.605983
3902,NR4A3,0.605983
3903,ZNF142,0.605983
3904,SGCD,0.605983
3905,CIAPIN1,0.605983
3906,ATIC,0.605983
3907,TRIM73,0.605983
3908,ICA1,0.605983
3909,HSPA1B,0.605983
3910,DNTTIP2,0.605983
3911,FABP2,0.605983
3912,CNGB1,0.605983
3913,CMTM3,0.605983
3914,CLRN3,0.605983
3915,ZNF460,0.605983
3916,NUMBL,0.604235
3917,BUD13,0.604235
3918,RECK,0.604235
3919,NRSN2,0.604235
3920,NMNAT1,0.604235
3921,RAP1A,0.604235
3922,SERTAD4,0.604235
3923,KLHL7,0.604235
3924,GID8,0.604235
3925,GYG1,0.604235
3926,TES,0.604235
3927,FTSJ1,0.604235
3928,ANKRD28,0.604235
3929,AVL9,0.604235
3930,METTL7B,0.604235
3931,CRYAB,0.604235
3932,PJA2,0.602495
3933,MAP4K4,0.602495
3934,TP53INP1,0.602495
3935,TMPRSS11D,0.602495
3936,HVCN1,0.602495
3937,HDHD2,0.602495
3938,FZD7,0.602495
3939,LRRC3,0.602495
3940,CMIP,0.602495
3941,SLC39A7,0.602495
3942,RASAL3,0.602495
3943,C12ORF10,0.602495
3944,RANGAP1,0.602495
3945,NFYC,0.602495
3946,PSG8,0.602495
3947,USP12,0.602495
3948,CSAG1,0.602495
3949,FAHD2B,0.602495
3950,DUSP14,0.602495
3951,POLR3C,0.602495
3952,MAP3K19,0.600761
3953,SHMT2,0.600761
3954,RDH5,0.600761
3955,LRMP,0.600761
3956,PRSS33,0.600761
3957,PPP1R13B,0.600761
3958,ARL6IP1,0.600761
3959,PCGF1,0.599034
3960,ADAM12,0.599034
3961,SYN1,0.599034
3962,IRF2BPL,0.599034
3963,ERAP2,0.599034
3964,BIN3,0.599034
3965,TBC1D19,0.599034
3966,NVL,0.599034
3967,NPPC,0.599034
3968,AFF1,0.599034
3969,KRT17,0.599034
3970,PNPLA7,0.599034
3971,IFNA4,0.599034
3972,STK32C,0.599034
3973,ABL2,0.599034
3974,SEZ6L,0.599034
3975,TCF25,0.599034
3976,RASGEF1A,0.599034
3977,ECM2,0.599034
3978,DPH1,0.599034
3979,VCAN,0.599034
3980,CPN1,0.599034
3981,FKBP9,0.599034
3982,TMEM115,0.599034
3983,ARPC1A,0.599034
3984,DEPDC5,0.597314
3985,FAM192A,0.597314
3986,PLA2G7,0.597314
3987,RBP2,0.597314
3988,NMRAL1,0.597314
3989,WDR60,0.597314
3990,IRS1,0.597314
3991,TUSC1,0.597314
3992,KIAA0556,0.597314
3993,ERBB2,0.597314
3994,HDAC4,0.595601
3995,PTER,0.595601
3996,CPEB4,0.595601
3997,SYNDIG1,0.595601
3998,STAT1,0.595601
3999,SPP2,0.595601
4000,TUT1,0.595601
4001,TINAGL1,0.595601
4002,PRMT6,0.595601
4003,BRWD1,0.595601
4004,CLEC1A,0.595601
4005,GRN,0.595601
4006,CNPY2,0.595601
4007,C19ORF52,0.593894
4008,TNFRSF10C,0.593894
4009,SUV420H2,0.593894
4010,SLC10A3,0.593894
4011,UROD,0.593894
4012,RSC1A1,0.593894
4013,RTKN,0.593894
4014,TXNDC16,0.593894
4015,DUS3L,0.593894
4016,PKIA,0.593894
4017,ZNF706,0.593894
4018,ARHGDIA,0.593894
4019,GRM1,0.593894
4020,NPBWR2,0.593894
4021,GNMT,0.593894
4022,ANAPC13,0.593894
4023,TPSG1,0.593894
4024,COPZ1,0.593894
4025,CCR6,0.593894
4026,RABL2A,0.593894
4027,DSTN,0.593894
