,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
ANO8,0.01188048923505216,-0.0007868560510862765,-0.008102187318430487,-0.0005166733316824823,-0.0032278015299369855,-0.001925854119122855,-0.00037911385568408645,-0.0017411745941065815,0.0,-0.002519291427817351,0.0,0.0036511234250863334,-0.037697095842082445,-0.0512696420809125,-0.00559570562947851,-0.0021825983854108014,-0.0044189151804512605,-0.010411841679437178,0.004938394850913762,-0.0033774436762604304,-0.0010772246509835048,-0.0007277577510887492,-0.009211575046169956,-0.0013729463321017071,-0.0012583319470663712
ANP32E,-0.018684281378691603,-0.003004967616321283,-0.011372938372805334,-0.0007239677237251274,-0.01009429062568358,-0.0024242971183434936,-0.0005372584361435923,-0.002608372901749527,0.0,-0.0029763475917721494,-0.004549865377188114,0.0020465570349791212,-0.015054879776447538,0.005063918728326719,-0.003972931983824077,-0.005438066429927932,0.0,-0.012619163137871717,-0.006680024335617943,-0.0056155884512814475,-0.0012199569797668314,0.0012674620976294154,-0.024361834237056526,-0.002581316715946025,-0.0011876115890296357
ANTXR1,-0.013533950665188879,0.00885874945113084,0.03145116213870741,0.017622093535692468,-0.004043963082717303,-0.0023325607386811553,0.0,-0.0019414533785188925,0.0003662466395919217,0.0,0.0,-0.00841425420624263,0.0648596191138659,0.07660283114315125,0.01903767520406141,0.0033992914699717824,0.009259653202230822,0.003303747112423483,-0.005670840974911745,0.0025213247965298613,0.0,-0.0011590404078514471,0.05153264282499952,-0.002549934422704944,-0.0014990616737978746
ANXA1,-0.024574134459653216,-0.0037209148564309458,-0.004809482423183405,-0.00035862149413247316,-0.01346851813946066,-0.002455875949695425,-0.0011627718268500341,-0.0026639726972367203,0.0,0.0028688547187346383,-0.003914396090611204,-0.016639281918368463,0.020641970745849454,0.08583780050919537,0.015246602439003363,0.002171340838877097,0.006657779125764759,0.0011323310546673565,-0.01396061226202449,-0.006074768835655805,-0.0009849538216755824,-0.0010319783821646639,-0.030584630201669835,-0.0015876931348147655,-0.0017512387138654125
ANXA11,-0.01444187202415085,0.0,-0.010563347796960575,-0.0004963008805910843,0.008974043199330588,-0.003182041261361436,0.0,-0.0024675150599360526,0.0,-0.003536086693835202,0.0037913713028570953,-0.01138928258392188,0.0013097384007398627,0.03376501867360389,0.019966440665247158,-0.009570047622034686,0.0022692472970581995,-0.013165584816335438,-0.01088104793205516,-0.0024432749438988016,-0.0014748640773600066,-0.0012479736374203937,-0.04469629448053912,-0.0024095702399611653,-0.0011550641210188728
ANXA13,-0.010852659629574955,-0.0027501373458824474,-0.009589593286386935,-0.001087380720107195,-0.0010471311408519965,-0.0019056086968196745,-0.00047902642204061124,-0.0018458774025793823,-9.970827245665143e-05,-0.002539327014362276,-0.00024983208195385187,-0.0063390379114913326,-0.0193726610876446,-0.04680141368089999,-0.008436965756477621,0.007251006834304748,-0.003393249573293358,-0.003076525832417215,-0.004306783465491036,0.0017259538992199924,0.0019071297847587584,-0.0008616810343573048,0.0,-0.0012888814923039116,-0.001176345874863649
ANXA2,-0.028981529879285362,-0.006561397857926223,-0.011850232025202185,-0.000856320142020436,-0.0016797791340710487,-0.002712898912477054,-0.0011059408930504371,-0.0030434015047711756,0.0,-0.002911206387198169,-0.004837672156080842,-0.015609564083537034,0.051661380126701906,0.082711532984241,0.043381827510714954,-0.007941828350838669,0.0015413713261744795,-0.013789889297757265,0.014749095898416071,-0.006714925629317248,-0.0002656415155198495,-0.0014751045957616653,-0.045937875795894714,-0.002141780217993612,-0.002243956671517937
ANXA4,-0.020969005312070105,-0.0048794767959518745,-0.011721590292176405,0.008778078227457693,-0.002772204661008998,-0.0019920656664416114,-0.0005667977195133525,-0.0019135618256881162,0.0,-0.00508579315815233,-0.0026837483575974583,0.005381467857639224,-0.019050998028620647,-0.030350030163152415,0.01384448997788016,-0.005464676533601928,0.00452021342618384,0.018402669589158673,-0.006031679068943606,-0.004548204035991592,0.0,-0.0008253198736817915,-0.016748907974961355,-0.0018735407536167592,-0.0014936274896931723
ANXA6,-0.009547229692102213,-0.003890176115000265,-0.012074380855729323,-0.0012675897607705086,0.0010060925832846776,-0.0023035266014932235,-0.0005598082808815283,-0.0024606400611588003,0.0,-0.0007622158377859345,0.0015956339626947355,0.008516769323428382,0.06746399762460155,0.022740217333392786,0.015916239209564052,-0.01209960158080782,-0.004597956525567916,0.02785960680159215,-0.003672811064984245,-0.0005334557571679277,0.0,-0.0007985364717442711,0.006533011256496121,-0.0020129216213711568,-0.0009521693581761304
AOAH,-0.004837146692880309,-0.0007203026017770509,-0.007719922412502439,0.004658823289195382,-0.0027188470248489943,-0.0018672535935592705,-0.0002963694317364568,-0.00144733743982621,0.0,-0.003403402295656721,-0.0015943703633646555,-0.0067439269929081835,-0.0339034598753202,-0.04391378405996458,-0.00856719320168882,0.0008822069571605001,-0.0036223551529096856,-0.009754989222482732,-0.005687939958557292,0.0,0.003922364783983313,0.003197744873786726,0.002766349979477528,-0.001450905444552883,-0.0009365784658965925
