,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
AMBN,-0.004787124,-0.003897748,-0.004097186,-0.001240457,-0.004263357,-0.010502061,-0.002224223,-0.00374333,0.002399748,-0.000815037,-0.0011642,-0.005141447,-0.026892676,-0.031669834,0.003498434,-0.002389433,-0.005870759,0.006397804,-0.002530084,-0.002334762,-0.003044361,-0.002073991,-0.003562139,-0.009278225,-0.005260353
AMBP,-0.009090322,-0.004093229,-0.005856854,-0.003858943,0.000945109,-0.012518175,-0.003100671,-0.004659002,-0.001129255,-0.001746262,-0.001633256,-0.006112395,-0.014085228,-0.020932182,0.002920146,0.008544981,-0.005755326,0.00520602,0.001460653,-0.002324543,-0.003315854,-0.001987731,-0.010565562,-0.013162945,-0.014064549
AMBRA1,0.040435005,0.001193904,0.005951554,-0.003156747,-0.013647163,-0.026500041,-0.006504229,-0.009044294,0,-0.004524804,-0.0032646,0.02066849,0.084167228,0.105631493,-0.002594787,-0.019470887,-0.004801038,-0.007461619,-0.004082377,-0.007715987,-0.009698143,0.000640847,0.058645854,-0.000871846,-0.000625476
AMELX,-0.006307251,-0.001133166,-0.004623256,-0.000782286,-0.00294375,-0.008968162,-0.000688292,-0.003039963,-0.000609951,-0.001028134,-0.000240285,-0.003408022,-0.020785906,-0.024676329,0.003051641,-0.003057996,-0.002920861,-0.00648502,0,-0.000899011,-0.002977577,-0.001078624,-0.011686415,-0.008664226,-0.01053396
AMER2,-0.001279804,-0.004479643,-0.004510935,-0.00066601,-0.003339452,-0.009848199,-0.002941764,-0.003157097,-0.000460974,-0.000660306,-4.76E-05,-0.001221019,-0.023664085,-0.026459935,-0.00503481,-0.002664934,-0.002409811,-0.00635133,-0.002207099,-0.00131538,-0.002676922,-0.000514659,-0.000814539,-0.008729017,-0.009031484
AMH,-0.003834414,-0.003476992,-0.004023984,-0.001371149,0.001291938,-0.009711833,0.001820617,-0.002568575,-0.000857817,0.002184153,0.001640041,-0.000885695,-0.017789122,-0.028578216,0.003600456,0.003554318,-0.004659366,-0.006172202,-0.0023602,0,0.001899396,0,-0.012641426,-0.00980421,-0.008528235
AMIGO1,-0.003926968,-0.004202482,-0.001941055,-0.001130897,-0.000145167,-0.013500302,-0.002225687,-0.003145085,0.003534054,-0.000296512,0,0.001590653,-0.013666557,-0.019673965,-0.004268428,-0.000802603,-0.003303251,-0.006567482,-0.000287776,-0.001747753,-0.002967996,-0.001071285,-0.011210116,-0.010886154,-0.011929705
AMN1,-0.007432898,-0.003389614,-0.004176347,-0.00177139,0.001701061,-0.008561519,-0.00209192,-0.002554787,-0.000388402,-0.000235131,0.000713964,-0.003021771,-0.0186896,-0.021854444,-0.004342531,-0.002673441,-0.002759125,-0.00600251,-0.003056839,-0.00195243,-0.000179717,-0.00143208,-0.010729112,-0.008336628,-0.009483879
AMPD1,0.00679034,0,-0.009752404,-0.005351293,-0.003360285,0.01268537,-0.003393749,-0.007026303,-0.000953602,-0.001610762,-0.001160414,-0.009824514,-0.023837558,-0.050144507,0.001567412,0.00113819,-0.005505505,0.004710761,-0.004960767,-0.00218239,-0.003755344,-0.000537735,0.01188876,-0.004910505,0
AMPD2,0.005621825,-0.006260801,-0.006630161,-0.00106169,0.00265063,-0.015608531,0,-0.003371542,-0.000820922,0.000965496,-0.000767211,-0.003235495,-0.01537292,-0.017794456,-0.001644972,-0.006644042,-0.000896878,-0.004063492,-0.003815596,-0.003710956,0,-0.00065143,-0.00353547,-0.009073256,-0.01090779
AMPD3,0.00480511,-0.002005391,-0.006084115,-0.000658413,-0.005217031,-0.007660313,-0.004889055,-0.003573918,-0.000695384,-0.000251407,-0.000224056,-0.001002104,-0.019015101,-0.030456152,-0.004502598,-0.001541514,-0.005361651,0.012983757,-0.002967324,-0.000244962,-0.002367719,-0.000648259,-0.001555189,-0.010246324,-0.011464833
AMTN,-0.009010879,0,-0.003698423,-0.003842143,0,0.009743837,-0.004223366,-0.003936733,-0.000655939,-0.000352171,-0.001105524,-0.001717323,-0.027803938,-0.03486623,0.002844251,0.004784054,-0.005556007,-0.006354727,-0.002939269,0.002664972,-0.00236402,-0.000117431,-0.01308447,-0.009771442,-0.011338168
AMZ1,-0.004715015,-0.004110872,-0.004363064,0,-0.003232191,-0.00962363,-0.004428124,-0.002991572,-0.000476833,-0.00076432,-0.000662,-0.001725905,-0.022514929,-0.027397998,0.000770871,0.002312694,-0.003574204,-0.007542689,-0.001697633,0.00119293,0.000752577,-0.000507849,-0.005414665,-0.009576844,-0.008838399
ANAPC13,-0.006445944,-0.004095479,-0.001710029,0,0.001245131,-0.014300289,0.00275887,-0.003106663,-0.000625059,0,0,-0.003504805,-0.013333384,-0.015674549,-0.00280968,-0.005480491,0,-0.003725461,-0.000616064,-0.000838287,-0.003148835,-0.000985796,-0.018646421,-0.010997503,-0.013088924
ANAPC15,-0.008092303,-0.00398664,-0.000316244,-0.000590665,-0.001457433,-0.010220976,-0.000139529,-0.003073697,-0.000413237,-0.000512716,-0.001579778,0.017828748,-0.017578195,-0.01960833,-0.005487329,-0.003728924,-0.003688844,-0.006997139,0,0.001479956,-0.003564014,-0.001007055,-0.01708684,-0.013983055,-0.013539705
ANAPC16,-0.011115331,-0.005362929,0.016844137,0,0.001850655,-0.017044185,-0.004674694,-0.004208662,-0.000811874,-0.00128212,-0.00046078,0.002979385,-0.013196543,-0.002479094,-0.001735439,-0.005542316,-0.003397129,-0.006876979,0.003691953,-0.001070747,-0.002531054,-0.000950204,-0.023665879,-0.014562281,-0.018170408
ANAPC2,0.005284653,-0.008022764,-0.002243466,0.000955474,-0.003116016,-0.013208834,-0.002700064,0.00832917,-0.001644713,-0.000265102,-0.001604221,-0.001540996,-0.00224612,0.029348737,-0.006951352,-0.01443593,0.000680967,-0.002192752,-0.004644891,-0.0038272,0,-0.000647464,-0.016416128,-0.014620699,-0.01875709
ANAPC4,0.008725103,0.001310584,-0.00163379,0.01606808,-0.003791823,-0.017911318,-0.001490259,-0.004903491,-0.000953351,-0.000461976,0.003559503,0.011871072,-0.004904872,0.031150946,-0.004149489,-0.007833819,0.004644963,0.008846703,-0.002017259,-0.002746762,-0.004553744,-0.002445008,-0.015619671,-0.017171286,-0.005575841
ANAPC7,-0.001508678,-0.000175357,-0.000220722,0.003589636,-0.004182001,-0.022804586,-0.000632546,-0.002438857,-0.001719036,-0.002635776,-0.006194997,0.012014348,0.029000503,0.043438786,-0.000946018,-0.006218352,-0.002817162,0.005902871,-0.003369685,-0.002323927,-0.005449642,0,-0.015452372,-0.012751299,-0.01230622
ANGEL1,-0.00079548,-0.001815312,-0.001431127,-0.001864709,-0.004041612,-0.00855035,-0.001662909,-0.003200204,-0.000811387,-0.001582261,-0.000616039,0.001934078,-0.018928951,-0.026463114,-0.003200765,-0.004960385,-0.000192916,-0.003013908,-0.004515345,-0.001645514,-0.003138533,-0.001006595,-0.008133905,-0.011212251,-0.010065881
ANGEL2,-0.002740306,-0.003133772,-0.003891902,-0.000530566,-0.00287462,-0.012535662,-0.003066291,-0.00282895,-0.00035233,0,-0.000302116,-0.004348111,-0.013642158,-0.021539438,-0.003973829,-0.003732684,0,-0.003659065,-7.45E-05,-0.000648135,-0.00325303,-0.001373901,-0.008726052,-0.008942928,-0.007602151
ANGPT4,-0.004410371,-0.004331797,-0.004411552,-0.003489512,0,-0.009017448,-0.003189216,-0.003307204,-0.000552257,-0.000106328,-0.001005569,-0.000181594,-0.024350974,-0.029532374,0.005290367,-0.000946755,-0.007425545,0.013051558,-0.003314451,0,-0.00212395,-0.001034681,-0.00294883,-0.010269324,-0.009021854
ANGPTL4,-0.007228259,0,-0.000419399,0.018954845,-0.004038134,-0.015542709,-0.003381147,0.004143524,-0.00068399,0,-0.000593352,-0.004080471,-0.018143894,-0.027070043,-0.004882122,0.008852646,0.003435255,0.002293496,-0.00337781,-0.000232161,-0.003494233,-0.001309448,-0.0145615,-0.011072129,-0.009912911
ANGPTL6,-0.004814512,-0.002494207,-0.002285459,-0.000660749,-0.001675627,-0.009775974,-0.002604506,-0.00289512,-0.000697425,0.000898551,-0.000109086,-0.002996478,-0.023174025,-0.030126837,0.002091667,-0.000366733,-0.0028435,-0.00102472,-0.002486018,-0.001141511,0,-0.000578515,-0.011162692,-0.008396281,-0.009809903
ANGPTL7,-0.004692369,-0.002666983,-0.004146804,-9.64E-05,-0.001409695,-0.008318339,-0.002340663,-0.003201775,-0.00048348,-0.000910591,0,-0.002603529,-0.018671966,-0.02236688,0.003475511,0.002737455,0.015405952,-0.00090481,-0.001197214,0,-0.001946515,-0.001780585,-0.007905911,-0.007688944,-0.009915168
ANKAR,0.007789724,0,-0.007059025,-0.000443731,-0.005047065,-0.006135643,-0.002734202,-0.004606328,-0.000736186,-0.001602728,-0.000805646,-0.004568039,-0.031719029,-0.036519285,-0.004192581,-0.001852995,-0.003568926,-0.007129781,-0.004397855,-0.000938154,0.001690405,-0.000918143,0.003994595,-0.010975483,0.001560727
ANKFY1,0.01806513,-0.008252024,-0.008643939,-0.001238143,0,-0.020937265,-0.00142598,0.004089853,-0.001029616,-0.00056036,-0.00287198,-0.005460798,-0.014373352,0.001799755,-0.007230497,-0.013713844,-0.006270521,-0.009188522,0.01292835,-0.001952543,-0.004847688,-0.000844229,0,-0.004326241,0.001797649
ANKHD1,0.011468387,0.01232814,-0.012623593,-0.008919874,-0.01920362,-0.00397799,-0.003858159,0.039524492,0,-0.003937882,0.004224294,-0.010324777,-0.007478828,-0.005088996,0.016286795,0.001029517,-0.004325292,-0.012496759,-0.004545179,-0.010762227,0.009190895,0,0.070663377,0.035901535,0.082438943
ANKK1,0.003872703,-0.003906982,-0.003864455,-0.000539851,-0.003493749,-0.009470741,-0.003777339,-0.003195054,-0.000652903,-0.000960062,-0.000173334,-0.004845686,-0.027210962,-0.035414772,0.001696768,0.001880324,-0.004162425,-0.005965686,0.000708638,-0.001931775,0.001032128,-0.000279218,-0.002163646,-0.008632678,-0.009464617
ANKRD11,0.035966116,-0.019478672,-0.032604931,0.005557222,0.007590938,-0.005626933,-0.005239896,0.024088041,-0.000714205,-0.00220972,-0.000950763,-0.010417818,-0.017251585,0.007628531,0.016106842,0.001812401,0.009050257,0,0.01507339,-0.005069466,-0.007597679,-0.003983021,0.067283101,0.049827436,0.078816466
ANKRD13C,-0.003381111,-0.00236848,-0.000570357,-0.000763816,-0.005034914,-0.007340138,-0.003174828,-0.003508242,-0.000637205,-0.00114598,-0.000556541,-0.006770085,-0.015941703,-0.026638029,-0.001297232,-0.00280036,-0.003574811,-0.005628559,-0.002952435,-0.001564647,0.002208985,-0.001215128,-0.006676963,-0.003454478,-0.010771174
ANKRD17,0.012929294,-0.006695917,-0.01335694,-0.003776324,-0.006857185,-0.013296645,-0.005917636,0.005861869,-0.001636489,-0.002988523,0.001673372,-0.007751594,-0.01882198,-0.005267087,-0.003513395,-0.003758263,-0.004639665,-0.008338349,-0.005233715,-0.004799071,-0.002191036,0,0.044145223,-0.005192683,-0.011492637
ANKRD20A4,0.007416699,-0.000982375,0.013752957,-0.002835351,-0.000519504,-0.011194554,-0.00165385,-0.003112378,-0.000794561,-0.00134303,0,-0.005291054,-0.030593221,-0.036323957,0.004503358,-0.000611585,-0.005245993,-0.006835877,0.004708554,-0.001610015,0,-0.000206202,-0.012091814,-0.012421597,-0.010487167
ANKRD23,-0.008383008,0.002908809,-0.004688169,-0.00208039,-0.003180514,-0.010630934,0.001730476,-0.002874875,-0.000533928,-0.000183629,-0.002231944,0.005306059,-0.022613455,-0.027013506,-0.004080235,-0.001959954,0.006541328,0,-0.002329897,0.004478852,-0.003714782,-0.001683182,-0.014398956,-0.011161511,-0.003852315
ANKRD28,0.01233378,0.000567541,-0.016166916,-0.021252669,0.000893045,0.021096923,0.005992919,-0.00891927,-0.004698257,0,0.000852439,-0.004389293,0.042538451,0.047221711,0.001689319,-0.013701556,-0.00745132,-0.01249731,-0.003618761,-0.008895544,-0.004342715,0,-0.01633795,-0.015293814,-0.005821843
ANKRD30A,0.014317459,-0.002791981,0.00234457,-0.007508542,-0.007510887,-0.00262716,-0.007989102,0.007753765,-0.000889536,-0.004247007,-0.002176991,-0.017625175,-0.051012329,-0.056485531,0.001787488,0.008337688,0.014621223,-0.00097808,-0.004959869,-0.001678734,-0.003991498,0.009275959,0.032943489,0.03153046,0.007216374
ANKRD33,-0.004511469,-0.004484511,-0.002837208,-0.002880359,-0.002322111,-0.0104505,-0.002184254,-0.003505579,-0.00073482,-0.001184022,-0.000275377,-0.003291244,-0.025848329,-0.035056002,0.003442209,-0.001110313,-0.005691177,0.002685418,-0.003897746,-0.001893875,-0.001566192,0.004603788,-0.002526698,-0.009697644,-0.005697362
ANKRD34A,-0.005608622,0.000952113,-0.000411895,-0.000155757,-0.00112916,0.002685042,-0.000518795,0.004570943,-0.000762562,-0.001068367,-0.000559043,-0.004104228,-0.029532148,-0.032216352,-0.004412098,-0.001602176,-0.00266701,-0.0062648,-0.00481496,-0.002350677,-0.002990253,-0.000616526,-0.010813376,-0.007598828,-0.00892584
ANKRD35,0.006209635,-0.003336829,-0.006124401,-0.003424647,-0.002792981,-0.008075535,-0.005303548,-0.003520929,-0.000588689,-0.000994572,-0.000308616,-0.005478131,-0.027511387,-0.033757574,-0.005246919,0.002878135,0.002045721,-0.001064269,-0.005252086,-0.002942891,0,-0.001760716,0.00524671,-0.008929004,-0.009096138
ANKRD44,0.009067713,-0.006107234,-0.007314114,-0.00284109,-0.004896054,-0.010035442,-0.000764188,0.002324145,-0.000901018,-0.001172289,-0.001061103,-0.004274934,-0.016830415,-0.004815486,-0.003723905,0.00459904,-0.004058877,-0.009159902,-0.005102999,-0.004374405,-0.002741534,0,0.00118205,-0.007141245,-0.013986375
ANKRD45,-0.008022946,-0.002250191,-0.005648823,-0.003237584,-0.004162693,-0.004744625,-0.004065189,-0.003467586,-0.0006202,-0.001374397,0,-0.005430346,-0.013343772,-0.02974447,0.001310275,0.002017707,-0.006022837,0.004118604,-0.000970411,-0.002231147,-0.00308852,-0.00071819,-0.007021368,-0.009736008,-0.00888923
ANKRD46,-0.018909526,-0.007102534,-0.007074131,0.008870133,0.001277714,0.008748371,0.001222502,-0.003565423,-0.000682488,-0.00192013,-0.003176568,0.023698709,-0.008700999,-0.023935575,-0.005925713,-0.006120269,0.002701757,-0.006247953,-0.000391075,0.009449658,-0.00164172,-0.001831505,-0.029556129,-0.016234485,-0.017796569
ANKRD52,0.010150439,0.000972274,-0.005685727,-0.001569141,0.00213915,-0.003844151,-0.003382606,-0.005067701,-0.000626817,0.009290733,-0.001661777,0.007432274,-0.018671223,-0.020011168,0,-0.007256831,-0.003925853,-0.005818653,-0.003748247,-0.001256353,0.001014094,-0.000579967,-0.002407548,-0.013652111,-0.009891322
ANKRD55,-0.001932061,-0.004302593,-0.005587879,-0.001099458,-0.00310483,-0.012219135,-0.003808762,-0.003260864,-0.000703317,-0.000358382,-0.000695682,0.005971599,-0.012516453,-0.026853233,0.004573642,0,-0.0054137,-0.007996487,0,-0.00284213,-0.003457277,-0.000286891,-0.007296246,-0.009412686,-0.012955408
ANKRD6,-0.000449036,-0.002526803,-0.003113863,-0.001092881,-0.003908851,-0.014981479,0.00238511,0.003624754,-0.000892598,-0.001995878,0.001507263,0.009082064,-0.025973719,-0.036182342,-0.00495737,-0.000820993,-0.005110031,-0.008002188,0.006174907,-0.001622343,0,-0.000364703,-0.012039912,-0.000549191,-0.011962432
ANKS1B,0.009668179,-0.001272836,-0.00878227,-0.004545575,-0.003215269,-0.008642185,-0.00595449,-0.007119622,-0.000694805,-0.002817843,-0.002048835,-0.010716966,-0.020376703,-0.039904281,-0.00454673,0.00812105,-0.004911282,-0.008972011,-0.004791998,-0.003913476,-0.000481106,-0.000691096,0.025411737,-0.011301501,-0.011986892
ANKS4B,-0.006831577,0,-0.001683616,0,-0.000337218,-0.000658157,-0.003964463,-0.003726769,-0.000548156,-0.000616981,-0.000220751,0.004136086,-0.028860833,-0.037638902,0.00312123,0.008747563,-0.00532234,-0.00702249,-0.00340628,-0.000415402,-0.002705026,-0.00100732,-0.011689517,-0.011132289,-0.012703596
ANKS6,0.003717301,-0.004190943,-0.004738311,-0.000874562,-0.002695532,-0.010364827,-0.003456725,-0.003225211,-0.000469068,-0.001126284,-0.000422385,-0.004391056,-0.025077167,-0.027223457,-0.002382271,-0.001715946,-0.003026489,-0.005797203,-0.001697474,-0.000259037,-0.002830193,-0.00061716,-0.003232907,-0.009205977,-0.007398206
ANLN,0.01284578,-0.00241527,-0.005377987,-0.004533942,-0.001272997,-0.001597787,-0.003107466,-0.004208884,-0.001298847,-0.001553835,0,-0.006036456,0.015574744,-0.029692672,-0.004292141,0.002729407,-0.001995937,-0.001035121,-0.003988354,-0.000968743,-0.002870245,0.000616047,0.004510005,-0.009477835,-0.008966839
ANO3,0.005727875,-0.003288511,-0.003957083,-0.004085401,-0.005152935,-0.001915418,-0.003741109,-0.004473298,-0.000384534,-0.000622628,-0.002011538,-0.009123463,-0.03709104,-0.042564623,-0.001163457,0.003618794,-0.005319388,-0.006915919,-0.004507295,-0.0011062,-0.00268194,0.005726937,0.018691758,-0.010283492,-0.004291465
ANO4,0.004530723,-0.001420245,-0.008110465,-0.004685238,-0.004432596,-0.00682838,-0.00331099,-0.005958163,-0.000507075,-0.001544806,-0.001097445,-0.009462545,-0.041392141,-0.050221661,-0.001155497,0.006198112,-0.004424985,-0.007284963,-0.003099414,-0.001881477,-0.002676715,0.01388993,0.023858509,-0.007997336,-0.003686224
ANO8,0.007761757,-0.003745446,-0.005737994,-0.000924238,-0.003446285,-0.008889717,-0.003636991,0.002732316,-0.000521596,0,-0.001119862,0.003845055,-0.027534448,-0.030112175,-0.004368004,-0.00228583,-0.003009273,-0.006458513,-0.002316933,-0.003038922,-0.001471008,-0.000665915,-0.003138221,-0.010432624,-0.010614794
ANP32A,-0.010861158,-0.004267509,-0.001593283,0.000664881,-0.005600676,-0.018255121,-0.001012005,-0.004008837,-0.00096431,-0.002605659,0,-0.00123211,-0.006874038,0.032846004,-0.00063062,-0.006798273,0.001133106,-0.004526657,-0.004018923,-0.000971718,-0.004080447,-0.000804784,-0.021730649,-0.011801693,-0.005420898
ANTXR1,0.001054787,-0.005585622,-0.006663786,-0.011739739,-0.006989235,-0.006552796,-0.001959231,-0.009191005,-0.00136772,0.00162618,0.000928097,-0.008166316,0.036595532,0.026495917,0.001067644,0.003338168,0.007439044,0.004151686,-0.00553597,0.008115032,0,-0.006094858,0.005902906,-0.004542367,-0.021813151
ANXA11,-0.004826265,-0.004045366,-0.005161064,-0.003570388,-0.002566805,-0.020072645,0.002611891,-0.004489572,-0.001409936,-0.000651928,-0.00028776,-0.005980117,-0.004314077,0.028844444,-0.004926093,-0.00762998,0.001356957,0.003158877,0,-0.001546528,-0.003083649,-0.00228453,-0.015157545,-0.012862325,-0.01452097
ANXA13,-0.008432253,-0.001744772,0.001742355,-0.002609304,-0.000623202,-0.00927783,-0.000899849,-0.003589112,-0.00059742,-0.001039838,0,-0.005602873,-0.009825715,-0.027281896,0.00339599,0.008892051,-0.006174186,0.012181447,-0.003212157,0.002891786,-0.003731982,0,-0.008061299,-0.011540098,-0.011846648
ANXA3,-0.007843008,-0.003950274,-0.001355778,0,0,-0.003258978,-0.003824198,-0.003518909,-0.000790589,0,-0.000307405,-0.000588682,-0.015338122,-0.023062014,-0.00451204,0.008959987,-0.003590806,-0.007122674,-0.001759771,-0.00136489,-0.00100569,-0.000552269,-0.011740916,-0.011351306,-0.014108471
ANXA5,-0.015092534,-0.000273783,-0.004329634,-0.006541967,-0.000928765,-0.019815237,-0.004677771,-0.005276838,-0.002719125,0.000753253,0.00173526,-0.007753372,0.007603553,0.021115936,-0.000513952,-0.009062778,0.002128169,-0.005889944,0.004544843,-0.003055536,-0.00418363,-0.001227204,-0.027283037,-0.010955343,-0.014930227
ANXA7,-0.009009191,0.011468483,0,-0.011789159,0.002109186,-0.025887862,-0.004925403,-0.004958735,-0.001483805,-0.001475701,-0.00074501,0.00268985,0.054680854,0.061535661,0.00104171,-0.00837934,0.006178334,-0.004910635,-0.002053874,-0.001814814,-0.006332872,-0.002095629,-0.041746904,-0.01405696,-0.018953558
ANXA9,-0.008257368,-0.003889566,-0.002632363,-0.002564973,-0.002800385,-0.009418656,-0.004243585,-0.00327366,-0.000482359,0,-0.001591398,-0.001194615,-0.007839838,-0.022084468,-0.004196792,0.002300051,-0.004646326,0.010002748,-0.000800188,-0.001252225,-0.003631855,-0.00026438,-0.008656633,-0.008855177,-0.009212793
AOAH,-0.001798882,-0.004574379,-0.00493385,-0.002568092,-0.00085327,-0.006239387,-0.003242643,-0.003148441,-0.000548338,-0.00075125,-0.00050262,-0.004425394,-0.023613975,-0.028868058,-0.004547349,0.001283129,-0.00289124,-0.0064512,-0.002436049,-0.001489313,-0.002752016,0,-0.00114832,-0.00900715,-0.008978716
AOC2,0.004478066,-0.002927655,-0.001047004,-0.003221464,-0.004250172,-0.010476111,-0.003046912,-0.003287966,-0.000822291,0.002881896,-0.001251005,-0.00247424,-0.01808444,-0.028502006,-0.00241231,-0.00182852,-0.001836936,0,-0.004162957,-0.002071134,-0.001279138,0,-0.00471737,-0.010163843,-0.009697574
AOC3,0.004643352,-0.002828244,-0.005657075,-0.001042227,-0.004219595,-0.010279524,-0.002896465,-0.003370541,0,0.002013579,-0.001234781,-0.00324793,-0.020883339,-0.028983436,-0.004116637,0.001666789,-0.003926698,0,-0.00352413,-0.001209825,0,-0.001857365,-0.00036899,-0.009514225,-0.00757807
AOX1,0.014740553,-0.000271155,-0.006934865,-0.004096614,-0.006170306,0.001602834,-0.005279075,0.004367243,-0.000968817,-0.000955227,-0.000852849,-0.005193597,-0.01854519,-0.05159502,-0.006518998,0.015474961,0.007115705,0.008038499,-0.00729934,-0.004371459,-0.004570559,-0.000385378,0.026449948,-0.001585384,-0.008825569
AP1G1,0.002411262,-0.001111095,-0.00477714,-0.008835992,-0.006037338,-0.007963207,-0.00421197,-0.006453296,-0.001292524,-0.000848457,-0.001339947,-0.004867848,-0.01257358,0.024525155,-0.005064887,-0.01092624,0.002440924,-0.004893481,-0.003753704,-0.001977343,-0.004603893,0,0.002566521,-0.002815203,-0.017440666
AP1M1,-0.006399097,-0.005694569,-0.005044737,-0.003408383,0,-0.014024624,-0.002582601,-0.003796602,0.004872539,0,0,-0.001596594,0.025364968,0.025191865,-0.004920409,-0.007085774,0.003932715,0,-0.002016326,0,-0.003125773,-0.002719305,-0.017344947,-0.010947349,-0.010998943
AP1S1,-0.008643595,0.003442528,-0.007318395,-0.002737605,0.001571478,-0.018974143,0.023757865,-0.003210629,-0.000966323,0,-0.000956766,0.002705482,-0.009099886,-0.012191494,-0.002986307,-0.006306234,0.001896736,-0.005323996,-0.002730354,0,-0.001524185,-0.001202593,-0.022345607,-0.013499807,-0.009271544
AP1S2,-0.008662837,-0.003039588,-0.000384466,-0.000422856,-0.001343744,-0.012692012,-0.000687741,-0.002613244,-0.00076402,-0.000691385,-0.000357401,0.007070708,-0.013435675,-0.024533572,-0.005373577,-0.001069037,0,-0.004674429,-0.003920904,0.001875871,-0.003850545,-0.000511414,-0.016755766,-0.0131225,-0.010955242
AP3D1,0.012009537,-0.009176561,-0.004358372,-0.002167835,-0.002850591,-0.014255032,-0.003967738,0.00743081,-0.001494633,0.001110519,-0.002894426,-0.00359373,-0.024359919,0,0.001759981,-0.009317727,-0.001268174,-0.006982249,0.009718542,-0.006566431,-0.003186658,-0.001041884,0.020753539,-0.007596012,-0.018620329
AP3M1,-0.008728588,-0.00290522,-0.003915369,-0.000774582,-0.004235175,-0.018687491,-0.00303209,-0.003423716,-0.00099083,-0.001708117,-0.001510288,0.006898669,-0.004324731,0.015713903,-0.004418566,-0.007926535,-0.003295314,-0.007901902,-0.002137864,-0.002016329,-0.002868275,-0.00109013,-0.022960636,-0.013553772,-0.013979572
AP3S1,-0.00723782,-0.002272452,-0.001242959,-0.000179433,-0.003266711,-0.016518598,-0.003994991,-0.003554958,-0.001043006,-0.000806351,-0.000438974,-0.00531732,-0.013360395,-0.000710864,-0.003440083,-0.005112951,-0.00106473,-0.000582312,0.000710122,-0.002257575,-0.002944241,-0.000587175,-0.019007133,-0.011014014,-0.013884738
AP4B1,-0.001469103,0,-0.00737543,-0.002557101,0,-0.007739928,-0.002260944,-0.003813048,-0.000838918,-0.00174755,-0.000992282,-0.006460599,-0.024762602,-0.031282865,-0.005783349,-0.004659084,0,0,-0.001881769,-0.001711287,0.002610949,0.001554606,-0.000747687,-0.011696165,-0.005515504
AP5B1,0.009107288,-0.004779152,-0.005499327,-0.001712648,-0.000411088,-0.011256511,-0.001356033,-0.002937423,-0.000864559,0.006288272,-0.002165801,0.016019626,-0.012090462,-0.022762772,-0.005770358,-0.005061249,-0.004157418,-0.006800706,-0.002293851,-0.00262992,-0.000517787,-0.000655419,-0.013638038,-0.012372984,-0.011168483
AP5M1,-0.003728052,-0.001897811,-0.004409983,-0.000501028,-0.003604228,-0.010844593,-0.000789819,-0.002864685,-0.00070622,-0.001277133,-0.001568652,-0.004061846,-0.012324188,-0.020404173,-0.004994975,-0.0028584,-0.002363131,-0.006099393,-0.002426464,-0.002425271,-0.002728967,-0.001318741,-0.010427488,-0.0097672,-0.008308647
APAF1,0.00853375,0.001092185,0.001843387,-0.003498541,-0.007808132,-0.017697938,-0.000917984,-0.007583655,-0.000600747,-0.001999762,-0.001226722,-0.011461692,-0.011302665,-0.017345615,-0.007552725,-0.010323248,-0.000335867,-0.000539835,-0.007451431,-0.004597537,-0.002809507,-0.001378827,0.00252791,-0.005980175,0
APBA1,0.003781213,-0.00727249,-0.005003668,-0.00290574,-0.002022443,-0.008050296,-0.005018379,-0.00493772,-0.00096608,-0.001274355,-0.000599321,-0.008499817,-0.012235553,-0.02610977,-0.007307097,0.001733298,0,-0.00485327,-0.004361672,-0.001018824,-0.002965051,-0.001243521,0.00816387,-0.011057774,-0.009748056
APBB1,-0.004275857,-0.005307804,-0.009941008,-0.002798224,-0.005764663,-0.013037887,-0.002768837,-0.007764511,-0.001016691,0.002283013,0,-0.004466264,0.057005827,0.035735974,-0.003696572,0.005126786,0.005476144,-0.003632266,-0.001253437,-0.001478678,-0.004499036,-0.001036655,-0.003081061,-0.012436377,-0.013287292
APC2,0.016464743,-0.003728784,-0.007762207,-0.003903909,-0.005441748,-0.014532248,-0.006008947,0.003432257,-0.000990114,0.009554543,-0.000427546,0.000597128,-0.02766834,-0.033372263,-0.004502312,0.008935383,-0.008720327,0.012664019,0.003059572,-0.002882176,-0.001377682,-0.00092453,-0.002882368,-0.012809666,-0.012687852
APCDD1L,-0.004295506,-0.003766983,-0.001890397,0,-0.002005512,-0.010730844,-0.003081419,-0.003065748,-0.00049022,-0.001017052,-0.000583006,-0.001863568,-0.023113413,-0.02795644,0.001041682,0.006160759,-0.003780933,-0.007377377,-0.000760711,-0.000917267,-0.001456291,-0.001933794,-0.008635573,-0.008665977,-0.008944069
APEH,0.000722867,-0.002417021,-0.001375282,-0.002809121,-0.001993983,-0.019354304,0.001376939,-0.004148763,-0.001188427,0.001587956,-0.000848653,0.008504987,-0.009431402,0.02377519,-0.006873139,-0.010970749,0,-0.005429012,-0.004412842,-0.004335845,-0.005052763,0,-0.013612422,-0.002022252,-0.017750193
